title,authors,year,source
Neonatal systemic hypertension across the PHIS database: An update,AlMaazmi A.,2023,International Journal of Cardiology
Clinical significance of measuring hepatic venous pressure gradient on transjugular liver biopsy for patients with pre-cirrhotic bridging fibrosis liver disease,Vu T.,2023,Clinical Imaging
Epidemiology of geriatric patients presenting to emergency departments in Europe: EGERS study,Karamercan M.A.,2023,European Journal of Emergency Medicine
Midazolam versus morphine in acute cardiogenic pulmonary edema patients with and without atrial fibrillation: Findings from the MIMO trial,Domínguez-Rodríguez A.,2023,European Journal of Emergency Medicine
Emergency medical service utilization and timely treatment among acute ischemic stroke patients in Beijing from 2018 to 2021,Ding K.,2023,European Journal of Emergency Medicine
Contribution of amniocentesis in fetuses small for gestational age without other sonographic signs,Labaye S.,2023,Journal of Gynecology Obstetrics and Human Reproduction
FP and EP2 prostanoid receptor agonist drugs and aqueous humor outflow devices for treating ocular hypertension and glaucoma,Sharif N.A.,2023,Experimental Eye Research
"The three facets of the SARS-CoV-2 pandemic during the first two waves in the northern, central, and southern Italy",Buscemi S.,2023,Journal of Infection and Public Health
Thymosin ß4 and MRTF-A mitigate vessel regression despite cardiovascular risk factors,Kupatt C.,2023,International Immunopharmacology
An Analysis of Telehealth in the Outpatient Management of Atrial Fibrillation During the COVID-19 Pandemic,Shatla I.,2023,American Journal of Cardiology
Effect of remdesivir on mortality and the need for mechanical ventilation among hospitalized patients with COVID-19: real-world data from a resource-limited country,Metchurtchlishvili R.,2023,International Journal of Infectious Diseases
CTRP1: A novel player in cardiovascular and metabolic diseases,Wang Y.,2023,Cytokine
"Darolutamide for non-metastatic castration-resistant prostate cancer: Efficacy, safety, and clinical perspectives of use",Yang C.K.,2023,Journal of the Formosan Medical Association
Salt-sensitive hypertension after reversal of unilateral ureteral obstruction,Imig J.D.,2023,Biochemical Pharmacology
Ileal Conduit Versus Orthotopic Neobladder Urinary Diversion in Robot-assisted Radical Cystectomy: Results from a Multi-institutional Series,Tappero S.,2023,European Urology Open Science
Core-shell lipid-polymeric nanoparticles for enhanced oral bioavailability and antihypertensive efficacy of KY5 peptide,Yuan J.,2023,Chinese Chemical Letters
The mechanism and treatment of targeted anti-tumour drugs induced cardiotoxicity,Zhang X.,2023,International Immunopharmacology
Baicalin mitigates hypertension-linked alterations in the intestinal lymphatic vasculature in part through preserving the functional barrier integrity of lymphatic endothelial cells,Li M.,2023,Biomedicine and Pharmacotherapy
"The association between perceived stress, acculturation, and non-alcoholic fatty liver disease in Mexican-origin adults in Southern Arizona",Maldonado A.,2023,Preventive Medicine Reports
Perspectives of Primary Care Clinicians on the Diagnosis and Treatment of Pediatric Hypertension,Carroll A.J.,2023,Family and Community Health
Nanoparticle-based combination of LMWH and doxorubicin for the efficient treatment of hepatocellular carcinoma with portal vein tumor thrombus,Zhang X.P.,2023,Nano Today
Significance of Pulmonary Hypertension in Cardiac Amyloidosis,Longinow J.,2023,American Journal of Cardiology
"Atezolizumab with or without bevacizumab and platinum-pemetrexed in patients with stage IIIB/IV non-squamous non-small cell lung cancer with EGFR mutation, ALK rearrangement or ROS1 fusion progressing after targeted therapies: A multicentre phase II open-label non-randomised study GFPC 06-2018",Bylicki O.,2023,European Journal of Cancer
Associations of household dampness and cold exposure with cardiovascular disease and symptoms among elderly people in Chongqing and Beijing,Guo M.,2023,Building and Environment
Frequency and prognosis of CVD and myocardial injury in patients presenting with suspected COVID-19 – The CoV-COR registry,Mahabadi A.A.,2023,IJC Heart and Vasculature
Hypertensive disorders of pregnancy pre- and postaspirin guideline publication in individuals with pregestational diabetes mellitus,Bruno A.M.,2023,American Journal of Obstetrics and Gynecology MFM
"Association of Preterm Birth With Prevalent and Incident Hypertension, Early-Onset Hypertension, and Cardiovascular Disease in the Women's Health Initiative",Brewer P.L.,2023,American Journal of Cardiology
The role of venous anatomy in guiding treatment approach for dural arteriovenous fistulas of the craniocervical junction; case series &amp; systematic review,Javed K.,2023,Journal of Clinical Neuroscience
Venom-Induced Reversible Leukoencephalopathy: A Novel Cause of Toxic Acute Leukoencephalopathy With Restricted Diffusion,Kamate M.,2023,Pediatric Neurology
CBD supplementation reduces arterial blood pressure via modulation of the sympatho-chromaffin system: A substudy from the HYPER-H21-4 trial,Kumric M.,2023,Biomedicine and Pharmacotherapy
"Association of rest-activity circadian rhythm with chronic respiratory diseases, a cross-section survey from NHANES 2011–2014",Gu W.,2023,Respiratory Medicine
Predicting type 2 diabetes prevalence for people with severe mental illness in a multi-ethnic East London population,Shamsutdinova D.,2023,International Journal of Medical Informatics
Takayasu arteritis and large-vessel giant cell arteritis in Italian population. Comprehensive analysis from a single institutional cohort of 184 cases,Boiardi L.,2023,Seminars in Arthritis and Rheumatism
Analysis of radiologic and clinical outcome in acute osteoporotic vertebral compression fracture: Single-agent teriparatide vs. teriparatide with subsequent vertebroplasty,Jin Y.,2023,World Neurosurgery: X
Fine tuning of neurointensive care in aneurysmal subarachnoid hemorrhage: From one-size-fits-all towards individualized care,Svedung Wettervik T.,2023,World Neurosurgery: X
Awareness of injury among young athletic in western region of Saudi Arabia,AlFawaz S.S.,2023,Electronic Journal of General Medicine
Association of abdominal obesity and systolic blood pressure indices with cardiovascular disease risk prediction among communitydwelling older adults,Duangjai A.,2023,Electronic Journal of General Medicine
Posterior reversible encephalopathy syndrome: A conundrum of nephrotic syndrome complication,Munirah M.P.,2023,Electronic Journal of General Medicine
The role of TAPSE/sPAP ratio in predicting pulmonary hypertension and mortality in the systemic sclerosis EUSTAR cohort,Colalillo A.,2023,Autoimmunity Reviews
Breast nodular fasciitis in a postmenopausal woman: A case report and review of recent literature,Cheng S.,2023,Radiology Case Reports
A case report of primary aortoduodenal fistula: A forgotten cause of gastrointestinal bleeding,Hai P.D.,2023,Radiology Case Reports
Right Ventricular Systolic Dysfunction in Adults With Anatomic Repair of d-Transposition of Great Arteries,Egbe A.C.,2023,American Journal of Cardiology
Chronic skin ulcers in hemodialysis patient: A fatal case of calciphylaxis,Shabani J.,2023,Radiology Case Reports
Immunogenicity of a fractional or full third dose of AZD1222 vaccine or BNT162b2 messenger RNA vaccine after two doses of CoronaVac vaccines against the Delta and Omicron variants,Niyomnaitham S.,2023,International Journal of Infectious Diseases
Emergency transileocolic vein obliteration for life-threatening bleeding from gastric varices,Chikamori F.,2023,Radiology Case Reports
Intrapapillary Hemorrhage and Optic Disc Drusen,Bhatti M.T.,2023,Ophthalmology
"Fertility, early menopause and pregnancy outcomes of patients with Takayasu's arteritis",Taghiyeva A.,2023,European Journal of Obstetrics and Gynecology and Reproductive Biology
A pragmatically before-after trial of tele-visits vs face-to-face visits for chronic patients during the COVID-19 pandemic: patient-reported adherence,Norouzi S.,2023,International Journal of Medical Informatics
Limitations associated with thermoregulation and cardiovascular research assessing laborers performing work in the heat,Morrissey M.C.,2023,American Journal of Industrial Medicine
Point/counterpoint: Arterial blood pressure response to exercise does relate to exercise-induced improvement in cognitive function,Washio T.,2023,Journal of Cerebral Blood Flow and Metabolism
Ischaemic cerebral small vessel disease caused by adenosine deaminase 2 deficiency syndrome,Giossi A.,2023,European Journal of Neurology
Practice variability in the perioperative management of pediatric moyamoya disease in North America,Sun L.R.,2023,Journal of Stroke and Cerebrovascular Diseases
Brain abscess caused by Parvimonas micra: A rare case report and literature review,Chen K.C.,2023,Anaerobe
Transcranial Doppler versus CT angiography: a comparative analysis for the diagnosis of ischaemic cerebrovascular disease,Yang R.,2023,Clinical Radiology
Remodeling liver microenvironment by L-arginine loaded hollow polydopamine nanoparticles for liver cirrhosis treatment,Wang Y.,2023,Biomaterials
The effect of maternal hypertension and maternal mental illness on adverse neonatal outcomes: A mediation and moderation analysis in a U.S. cohort of 9 million pregnancies,Raina J.,2023,Journal of Affective Disorders
Systemic Outcomes of Intravitreal Injections of Dexamethasone and Anti-Vascular Endothelial Growth Factor,Lin T.Y.,2023,Ophthalmology and Therapy
Does the quality of street greenspace matter? Examining the associations between multiple greenspace exposures and chronic health conditions of urban residents in a rapidly urbanising Chinese city,Liu Y.,2023,Environmental Research
Response to erenumab assessed by Headache Impact Test-6 is modulated by genetic factors and arterial hypertension: An explorative cohort study,Zecca C.,2023,European Journal of Neurology
A point-of-care ultrasound approach to fascia iliaca nerve block in a patient with a hip fracture,Brown J.B.,2023,Radiology Case Reports
Hypertrophic cardiomyopathy is associated with dilated sinus of Valsalva: A case-control study,Yoon J.A.,2023,IJC Heart and Vasculature
Improving Clinical Care for Children With CKD: A Report From a National Kidney Foundation Scientific Workshop,Warady B.A.,2023,American Journal of Kidney Diseases
Public reporting of black participation in anti-hypertensive drug clinical trials,Green M.D.,2023,American Heart Journal
The global syndemic of metabolic diseases in the young adult population: A consortium of trends and projections from the Global Burden of Disease 2000–2019,Chong B.,2023,Metabolism: Clinical and Experimental
Evaluation of the association between circulating IL-1β and other inflammatory cytokines and incident atrial fibrillation in a cohort of postmenopausal women,Gomez S.E.,2023,American Heart Journal
Isolated sixth nerve palsy as the first manifestation of preeclampsia,Sebastian S.A.,2023,Radiology Case Reports
Pro: We Should Use a Pulmonary Artery Catheter with Right Ventricular Pressure Waveforms in Cardiac Surgical Patients,Denault A.,2023,Journal of Cardiothoracic and Vascular Anesthesia
"Prevalence and patterns of bone mineral density disorders among women in Buraidah, KSA",Aldukhayel A.,2023,Journal of Taibah University Medical Sciences
A World of Maximalist Medicine: Physician Perspectives on Palliative Care and End-of-life for Patients With Pulmonary Arterial Hypertension,Brown C.E.,2023,Journal of Pain and Symptom Management
Pursuing functional biomarkers in complex disease: Focus on pulmonary arterial hypertension,Benincasa G.,2023,American Heart Journal
"Tofogliflozin, a sodium-glucose cotransporter 2 inhibitor, improves pulmonary vascular remodeling due to left heart disease in mice",Joki Y.,2023,Journal of Cardiology
Preterm and term pre-eclampsia: Relative burdens of maternal and perinatal complications,von Dadelszen P.,2023,BJOG: An International Journal of Obstetrics and Gynaecology
"Chemotherapy Induced Cardiotoxicity: A State of the Art Review on General Mechanisms, Prevention, Treatment and Recent Advances in Novel Therapeutics",Abdul-Rahman T.,2023,Current Problems in Cardiology
Recruitment and retention of primary care practices in the Southeastern Collaboration to Improve Blood Pressure Control,Shikany J.M.,2023,Contemporary Clinical Trials Communications
Recombinant tissue plasminogen activator (rTPA) management for first onset acute ischemic stroke with covid -19 and non-covid -19 patients,Khedr E.M.,2023,Journal of Stroke and Cerebrovascular Diseases
Long-term effects of PM<inf>2.5</inf> components on hypertension: A national analysis in China,Lv S.,2023,Environmental Research
Short-chain fatty acid production in accessible and inaccessible body pools as assessed by novel stable tracer pulse approach is reduced by aging independent of presence of COPD,Kirschner S.K.,2023,Metabolism: Clinical and Experimental
Characteristics and outcomes of patients with no standard modifiable risk factors undergoing primary revascularization for acute myocardial infarction: Insights from the nationwide Japanese percutaneous coronary intervention registry,Saito Y.,2023,American Heart Journal
Deliberate Compensated Vasoplegia–A Novel Pharmaceutical Approach for Controlling Blood Pressure During Surgery for Pheochromocytoma,Mazeh H.,2023,World Journal of Surgery
Reverse Takotsubo Stress Cardiomyopathy During Liver Transplantation,Mondal S.,2023,Journal of Cardiothoracic and Vascular Anesthesia
Heart sound–derived systolic time intervals for atrioventricular delay optimization in cardiac resynchronization therapy,Luo H.,2023,Heart Rhythm
Recovery of Patient-reported Quality of Life After Esophagectomy,Bonanno A.,2023,Annals of Thoracic Surgery
Analysis of Systemic and Serum Risk Factors in Patients with Age-Related Macular Degeneration and Polypoidal Choroidal Vasculopathy,Tao T.,2023,Ophthalmology and Therapy
Morbid obesity is associated with increased procedural complications and worse in-hospital outcomes after percutaneous left atrial appendage occlusion device implantation,Agarwal S.,2023,Heart Rhythm
Feasibility and outcomes from using a commitment devices and text message reminders to increase adherence to time-restricted eating: A randomized trial,Fanaroff A.C.,2023,American Heart Journal
Cardiovascular risk factor reporting in immune checkpoint inhibitor trials: A systematic review,Tan S.,2023,Cancer Epidemiology
The Baveno VII concept of cirrhosis recompensation,Reiberger T.,2023,Digestive and Liver Disease
From financial wealth shocks to ill-health: Allostatic load and overload,French D.,2023,Health Economics (United Kingdom)
Beta-blockers in the era of precision medicine in patients with cirrhosis,Albillos A.,2023,Journal of Hepatology
Intermittent high-intensity exercise for pre- to established hypertension: A systematic review and meta-analysis,Teixeira J.M.M.,2023,Scandinavian Journal of Medicine and Science in Sports
Initial clinical experience of intravenous tolvaptan sodium phosphate in patients with congestive heart failure,Nakamura M.,2023,Journal of Cardiology Cases
The impact of metabolic syndrome on chronic kidney disease development. Insights from a big prospective study,Fanaei S.M.,2023,European Journal of Clinical Investigation
Short-term Blood Pressure Variability and Incident CKD in Patients With Hypertension: Findings From the Cardiovascular and Metabolic Disease Etiology Research Center–High Risk (CMERC-HI) Study,Jhee J.H.,2023,American Journal of Kidney Diseases
Sex-stratified differences in early antithrombotic treatment response in patients presenting with ST-segment elevation myocardial infarction,Delewi R.,2023,American Heart Journal
Hypertension the ‘Missed Modifiable Risk Factor’ for Diabetic Neuropathy: a Systematic Review,Sethi Y.,2023,Current Problems in Cardiology
"Combined effects of heatwaves and air pollution, green space and blue space on the incidence of hypertension: A national cohort study",Zhou W.,2023,Science of the Total Environment
Risk of Intraocular Pressure Increase With Intravitreal Injections of Vascular Endothelial Growth Factor Inhibitors: A Cohort Study,Spini A.,2023,American Journal of Ophthalmology
Ripasudil–Brimonidine Fixed-Dose Combination vs Ripasudil or Brimonidine: Two Phase 3 Randomized Clinical Trials,Tanihara H.,2023,American Journal of Ophthalmology
Association of long-term hyperglycaemia and insulin resistance with brain atrophy and cognitive decline: A longitudinal cohort study,Yu J.H.,2023,"Diabetes, Obesity and Metabolism"
Racial Disparity Among the Clinical Outcomes Post-Myocardial Infarction Patients: A Systematic Review and Meta-analysis,Jaiswal V.,2023,Current Problems in Cardiology
Hepatic steatosis and advanced hepatic fibrosis are independent predictors of long-term mortality in acute myocardial infarction,Chin Y.H.,2023,"Diabetes, Obesity and Metabolism"
Determinants of Seattle Angina Questionnaire in Multivessel Disease Patients Undergoing Percutaneous Coronary Intervention: Insights from a Single-Center Study,Iruvanti S.,2023,Cardiovascular Revascularization Medicine
Best Practices in Medical Management of Chronic Hypertension,Boyle R.,2023,Physician Assistant Clinics
Impact of COVID-19 Pandemic on the Outcomes of Acute Coronary Syndrome,Alharbi A.,2023,Current Problems in Cardiology
Lichen sclerosus: A C5B-9 mediated chronic microvascular injury syndrome potentially reflective of common adult comorbidities,Magro C.M.,2023,Annals of Diagnostic Pathology
Electronic Patient Portal Use After Kidney Transplant: A Single-Center Retrospective Study,Glosser L.D.,2023,Journal of Surgical Research
Causes of alcohol-attributable death and associated years of potential life lost among LGB and non-LGB veteran men and women in Veterans Health Administration,Livingston N.A.,2023,Addictive Behaviors
Incident Stroke Events in Clinical Trials of Antihypertensive Drugs in Cardiovascular Disease Patients: A Network Meta-analysis of Randomized Controlled Trials,Wang G.,2023,Current Problems in Cardiology
Early Inflammation Control After Trabeculectomy by Steroid and Non-steroidal Eye Drops: A Randomized Controlled Trial,Ahmadzadeh A.,2023,Ophthalmology and Therapy
Optimizing postoperative outcomes following neoadjuvant chemotherapy and mastectomy with immediate reconstruction: A national analysis,Thawanyarat K.,2023,Journal of Surgical Oncology
Adult hypertensive rats are more prone to gut microflora perturbation and fibrosis in response to moderate restraint stress,Wang T.,2023,Translational Research
Effect of continuous infusion of hypertonic saline solution on survival of patients with brain injury: a systematic review and meta-analysis,Hourmant Y.,2023,Anaesthesia Critical Care and Pain Medicine
Frequency of fibromyalgia syndrome and anxiety post-corona virus disease-2019 (COVID-19) in patients attending the rheumatology clinic,Senara S.,2023,Egyptian Rheumatologist
High altitude pulmonary edema in children: A systematic review,Ucrós S.,2023,Pediatric Pulmonology
Sex disparity of cerebral white matter hyperintensity in the hypertensive elderly: The Shanghai Changfeng study,Wang L.,2023,Human Brain Mapping
"Effectiveness of a French mass-media campaign in raising knowledge of both long-term alcohol-related harms and low-risk drinking guidelines, and in lowering alcohol consumption",Quatremère G.,2023,Addiction
Predisposing Factors and Outcome of Acute Kidney Injury After Blunt Trauma: A 10-Year Study,Al-Thani H.,2023,Journal of Surgical Research
Retinal Vascular Geometry in Hypertension: cSLO-Based Method,Kong H.,2023,Ophthalmology and Therapy
Effects of once-weekly subcutaneous semaglutide on coronary artery disease outcomes in patients with type 2 diabetes with or at high risk for cardiovascular disease: Insights from the SUSTAIN-6 trial,Kolkailah A.A.,2023,"Diabetes, Obesity and Metabolism"
"Disease damage in systemic lupus erythematosus patients: Disease activity, male gender and hypertension as potential predictors",Maged L.A.,2023,Egyptian Rheumatologist
Pharmacotherapeutic Management of Hypertensive Crisis,Harlan S.S.,2023,Physician Assistant Clinics
Nativity differences in the relationship between handgrip strength and cognitive impairment in older Mexican Americans over 20 years of follow-up,Ventura J.,2023,Archives of Gerontology and Geriatrics
The association between spontaneous preterm birth and maternal hypertension in the fifth decade of life: a retrospective case–control study,Janssen L.E.,2023,BJOG: An International Journal of Obstetrics and Gynaecology
Familial aggregation analysis offers insight into the heritability of stillbirth risk,Shear M.A.,2023,BJOG: An International Journal of Obstetrics and Gynaecology
Isotretinoin-induced psychosis in a child on treatment for high-risk neuroblastoma,Greenwell A.M.,2023,Pediatric Blood and Cancer
"Obesity, multiple chronic conditions, and the relationship with physical function: Data from the national health and aging trends survey",Shirazi D.,2023,Archives of Gerontology and Geriatrics
Cannonball pulmonary metastasis of rectal cancer,Gomes R.,2023,Medicina Clinica Practica
Association of Preoperative Blood Transfusion on Postoperative Outcomes in Emergency General Surgery,Patel N.S.,2023,Journal of Surgical Research
A systematic review and meta-analysis on the association between orthostatic hypotension and mild cognitive impairment and dementia in Parkinson’s disease,Loureiro D.,2023,Neurological Sciences
Lipid lowering in primary prevention: Time to focus on young patients,Hayek A.,2023,Heart
Lower birth weight is linked to poorer cardiovascular health in middle-aged population-based adults,Raisi-Estabragh Z.,2023,Heart
Node-by-node diagnosis for multiple ipsilateral nodules by segmental adrenal venous sampling in primary aldosteronism,Tannai H.,2023,Clinical Endocrinology
Long-term cardiovascular burden in prostate cancer patients receiving androgen deprivation therapy,Chan J.S.K.,2023,European Journal of Clinical Investigation
Posttransplant gilteritinib maintenance therapy for pediatric acute myeloid leukemia with myelodysplasia-related changes with FLT3-internal tandem duplication,Tamefusa K.,2023,Pediatric Blood and Cancer
The clinical significance of osteopontin on the cardiovascular outcomes in patients with stable coronary artery disease,Cheong K.I.,2023,Journal of the Formosan Medical Association
"Clerodendrum colebrookianum Walp: An Insight into its Pharmacology, Expository Traditional Uses and Extensive Phytochemistry",Das R.J.,2023,Current Traditional Medicine
Vagus nerve-guided (modified Bai-Jiang-style) robotic-assisted laparoscopic splenectomy and azygoportal disconnection,Bai D.S.,2023,International Journal of Medical Robotics and Computer Assisted Surgery
Pharmaceutical treatment of osteoarthritis,Richard M.J.,2023,Osteoarthritis and Cartilage
Relationship Between Intra-Abdominal pressure and microaspiration of gastric contents in critically ill mechanically ventilated patients,Doudakmanis C.,2023,Journal of Critical Care
Clinical factors influencing knowledge and self-care practice among adults with type 2 diabetes mellitus,Afaya R.A.,2023,Nursing Open
Pregnancy with an anterior abdominal wall tumor,Muthineni R.,2023,International Journal of Gynecology and Obstetrics
Acute Kidney Injury in Patients Undergoing Surgery for Type A Acute Aortic Dissection,Arnaoutakis G.J.,2023,Annals of Thoracic Surgery
Juxtaglomerular cell tumor with pulmonary metastases: A case report and review of the literature,Sakiyama H.,2023,Pediatric Blood and Cancer
Stacking-based multi-objective ensemble framework for prediction of hypertension,Ren L.,2023,Expert Systems with Applications
The independent role of nasal obstruction in resistant hypertension for uncontrolled hypertensive patients with obstructive sleep apnea,Wu H.,2023,European Archives of Oto-Rhino-Laryngology
Neurological manifestations in patients and disease carriers in an Italian family with osteosclerosis,Bono F.,2023,Neurological Sciences
Do multiple types of confirmatory tests improve performance in predicting subtypes of primary aldosteronism?,Kaneko H.,2023,Clinical Endocrinology
Assessment of fluid status in neonatal dialysis: the need for new tools,Nourbakhsh N.,2023,Pediatric Nephrology
"Births After Bariatric Surgery in the United States: Incidence, Obstetric Outcomes, and Reinterventions",Chao G.F.,2023,Annals of Surgery
Serum concentration of taurochenodeoxycholic acid predicts clinically significant portal hypertension,Žížalová K.,2023,Liver International
Impact of Functional vs Anatomic Complete Revascularization in Coronary Artery Bypass Grafting,Sohn S.H.,2023,Annals of Thoracic Surgery
Investigation of Renal Decline and New Onset Dialysis Following Endovascular Aneurysm Repair in the Vascular Quality Initiative,DeJong M.,2023,Vascular and Endovascular Surgery
Antiplatelet drugs and breast cancer risk in a large nationwide Danish case-control study,Cairat M.,2023,International Journal of Cancer
Early predicting improvement of severe systolic heart failure by left atrial volume,Hsiao C.S.,2023,Heart and Vessels
Primary transcanalicular diode laser-assisted dacryocystorhinostomy: long-term success rates and risk factors for recurrence,Güven Y.Z.,2023,Canadian Journal of Ophthalmology
Reflux Surgery in Lung Transplantation: A Multicenter Retrospective Study,Green C.L.,2023,Annals of Thoracic Surgery
Paraoxonase gene polymorphisms: Understanding the biochemical and genetic basis of coronary artery disease,Nasreen F.J.,2023,Journal of Taibah University Medical Sciences
The Correlation between Type 2 Diabetes Mellitus and Hypertension in Iraqi Patients,Hamzah Al-Rubaye A.A.,2023,Journal of Medicinal and Chemical Sciences
Improvement of physical activity significantly reduced serum hepatocyte growth factor levels in a general population: 10 year prospective study,Sakaue A.,2023,Heart and Vessels
Preoperative sonographic sliding sign for prediction of intra-abdominal adhesions before repeat cesarean delivery,Charernjiratragul K.,2023,International Journal of Gynecology and Obstetrics
Effects of Residual Arch Tears on Late Outcomes After Hemiarch Replacement for DeBakey I Dissection,Kim D.J.,2023,Annals of Thoracic Surgery
Assessment of intracranial pressure with ultrasonographic measurement of optic nerve sheath diameter on patients undergoing suspension direct laryngoscopy,Karali E.,2023,European Archives of Oto-Rhino-Laryngology
Estimation of venous sinus pressure drop in patients with idiopathic intracranial hypertension using 4D-flow MRI,Zhang Y.,2023,European Radiology
Con: It is Not Necessary to Use a Pulmonary Artery Catheter in Cardiac Surgery,Nyhan S.M.,2023,Journal of Cardiothoracic and Vascular Anesthesia
Single-port endoscopic approach for forehead lesions: a single-center case series,Herrera J.,2023,European Journal of Plastic Surgery
Management of Restenosis after Carotid Endarterectomy or Stenting,Paraskevas K.I.,2023,Angiology
Therapeutic plasma exchange in anti-N-methyl-D-aspartate receptor encephalitis,Zhang Y.,2023,Therapeutic Apheresis and Dialysis
Asymmetric dimethyl arginine in captive owl monkeys (Aotus sp),Teixeira A.L.d.S.,2023,Journal of Medical Primatology
Autologous reconstruction for partial mastectomy defects: outcomes of latissimus versus abdominal flaps,Patel A.A.,2023,European Journal of Plastic Surgery
Can mean platelet volume predicts renal outcome in acute on chronic kidney disease?,Tunca O.,2023,Therapeutic Apheresis and Dialysis
Prevention of pre-eclampsia with aspirin: A systematic review of guidelines and evaluation of the quality of recommendation evidence,Ninan K.,2023,International Journal of Gynecology and Obstetrics
The importance of ambulatory blood pressure monitoring for diagnosing masked hypertension in patients with renal parenchymal scarring,Karakaya D.,2023,Pediatric Nephrology
Lupus low disease activity state as a treatment target for pediatric patients with lupus nephritis,Kisaoglu H.,2023,Pediatric Nephrology
Arterial stiffness and blood pressure increase in pediatric kidney transplant recipients,Sugianto R.I.,2023,Pediatric Nephrology
Blood pressure and kidney function in neonates and young infants with intrauterine growth restriction,Heuchel K.M.,2023,Pediatric Nephrology
Understanding the use and tolerance of a pediatric and an adult commercial blenderized enteral formula through real-world data,Steel C.,2023,Nutrition in Clinical Practice
Outcome of long gap esophageal atresia at 6 years: A prospective case control cohort study,Bourg A.,2023,Journal of Pediatric Surgery
Aortic valve stenosis associated with valvular heterotopic ossification with extramedullary haematopoiesis in a horse,Hammond A.,2023,Equine Veterinary Education
"Discovery, classification, evolution and diversity of Siglecs",Angata T.,2023,Molecular Aspects of Medicine
Perioperative fluid management and associated complications in children receiving kidney transplants in the UK,Wyatt N.,2023,Pediatric Nephrology
HUS with mutations in CFH and STEC infection treated with eculizumab in a 4-year-old girl,Galvez C.,2023,Pediatric Nephrology
Risk Factors for Carotid Restenosis in Patients After Eversion Endarterectomy vs Stenting: A Single-Center Experience,Petrovic J.,2023,Angiology
Long-Term Outcomes Following Elective Repair of Intact Abdominal Aortic Aneurysms: A Comparison Between Open Surgical and Endovascular Repair Using Linked Administrative and Clinical Registry Data,Garland S.K.,2023,Annals of Surgery
"Potential Contribution to Dietary Reference Intake (DRI) of Agar Extracted from Gelidium latifolium (Gelidiaceae, Rhodophyta) as a Mineral Source",Öğretmen Ö.Y.,2023,Biological Trace Element Research
Long-term complications in patients with childhood-onset nephrotic syndrome,Bharati J.,2023,Pediatric Nephrology
Blood pressure monitoring following kidney transplantation in children: a comparison of invasive and noninvasive measurements using Doppler as a benchmark technique,Kaplan E.,2023,Pediatric Nephrology
Proximal Scar Progression in Idiopathic Subglottic Stenosis After Wedge Excision: Does it Happen?,Xie K.Z.,2023,Laryngoscope
Investigating the effect of oral synbiotic on enteral feeding tolerance in critically ill patients: A double-blinded controlled clinical trial of gut microbiota,Dehghani M.H.,2023,Nutrition in Clinical Practice
"Establishing a Unique, Single Cutoff Value for Body Frame Size for Screening for Risk of Hypertension in Indian Children and Adolescents—A Multicenter Study",Vispute S.Y.,2023,Indian Journal of Pediatrics
Low incidence of restenosis after successful balloon pulmonary angioplasty in patients with chronic thromboembolic pulmonary hypertension,Tabuchi I.,2023,Cardiovascular Intervention and Therapeutics
Cessation Restores Blood Pressure Levels and Endothelial Function Affected by Cadmium Exposure on Rats,Almenara C.C.P.,2023,Biological Trace Element Research
Recurrent Strokes in Patients With Atrial Fibrillation Treated With Direct Oral Anticoagulant Agents,Frol S.,2023,Angiology
The Difference in Body Type May Modify the Relationship Between Dietary Mineral Intake and Hypertension Among Korean Adults,Ren X.,2023,Biological Trace Element Research
Cardiovascular Diseases and Zinc,Ozyildirim S.,2023,Biological Trace Element Research
How Much Delay Matters? How Time to Treatment Impacts Overall Survival in Early Stage Lung Cancer,Tang A.,2023,Annals of Surgery
A Comparison of Outcomes Using Combined Intra- and Extradural versus Extradural-Only Repair of Tegmen Defects,Khanna O.,2023,"Journal of Neurological Surgery, Part B: Skull Base"
Management of urethral strictures and stenosis caused by the endo-urological treatment of benign prostatic hyperplasia—a single-center experience,Kore R.N.,2023,Asian Journal of Urology
Symptoms and Comorbidities Differ Based on Race and Weight Status in Persons with HIV in the Northern United States: a Cross-Sectional Study,Butler K.R.,2023,Journal of Racial and Ethnic Health Disparities
Correlates of Hypertensive-Level BP in African American Adolescents,Rao G.,2023,Journal of Racial and Ethnic Health Disparities
Risk factors associated with xerostomia and reduced salivary flow in hypertensive patients,Ramírez L.,2023,Oral Diseases
Should pituitary carcinoma be treated using a NET-like approach? A case of complete remission of a metastatic malignant prolactinoma with multimodal therapy including immunotherapy,Goichot B.,2023,Clinical Endocrinology
"The Effects of Verapamil, Hydralazine, and Doxazosin on Renin, Aldosterone, and the Ratio Thereof",Veldhuizen G.P.,2023,Cardiovascular Drugs and Therapy
Significance of Statin-Associated Muscle Symptoms and Its Impact on Patients Adherence and Outcomes,Al-Makhamreh H.K.,2023,Journal of Cardiovascular Pharmacology
The flare of care for rare: per aspera ad astra for rare lung diseases!,Wijsenbeek M.,2023,European Respiratory Review
Highlights from the International Chronic Thromboembolic Pulmonary Hypertension Congress 2021,Simonneau G.,2023,European Respiratory Review
Improved Mortality But Increased Economic Burden of Disease in Compensated and Decompensated Cirrhosis: A US National Perspective,Radadiya D.,2023,Journal of Clinical Gastroenterology
"Lipidomic, metabolomic, and behavior responses of zebrafish (Danio rerio) exposed to environmental levels of the beta blocker atenolol",Ivantsova E.,2023,Science of the Total Environment
