title,authors,year,source
Taraxacum officinale-derived exosome-like nanovesicles modulate gut metabolites to prevent intermittent hypoxia-induced hypertension,Zhang X.,2023,Biomedicine and Pharmacotherapy
Silencing EIF3A ameliorates pulmonary arterial hypertension through HDAC1 and PTEN/PI3K/AKT pathway in vitro and in vivo,Yang H.T.,2023,Experimental Cell Research
Selenium deficiency causes hypertension by increasing renal AT<inf>1</inf> receptor expression via GPx1/H<inf>2</inf>O<inf>2</inf>/NF-κB pathway,Lei L.,2023,Free Radical Biology and Medicine
Effect of bempedoic acid on angiotensin-II induced hypertension and vascular tissue remodelling in renal hypertensive rats through AMPK multiple signalling pathways modulation,Ahmed A.A.,2023,Life Sciences
Is blood pressure 120–139/80–89 mmHg before 20 weeks a risk factor for hypertensive disorders of pregnancy? A meta-analysis,Sisti G.,2023,European Journal of Obstetrics and Gynecology and Reproductive Biology
Impact of adjuvant sorafenib treatment after local ablation for HCC in the phase II SORAMIC trial,Seidensticker M.,2023,JHEP Reports
Leptomeningeal disease as a presenting feature of gestational trophoblastic neoplasia: A review and recommendations for management,Hapuarachi B.,2023,Gynecologic Oncology
Comorbidity profile and outcomes in patients with chronic heart failure in a Latin American country: Insights from the Colombian heart failure registry (RECOLFACA),Campbell-Quintero S.,2023,International Journal of Cardiology
NF-κB/c-Rel DNA-binding is reduced in substantia nigra and peripheral blood mononuclear cells of Parkinson's disease patients,Porrini V.,2023,Neurobiology of Disease
Kidney injury molecule-1 and podocalyxin dysregulation in an arginine vasopressin induced rodent model of preeclampsia,Ramdin S.,2023,European Journal of Obstetrics and Gynecology and Reproductive Biology
"Pembrolizumab in combination with nab-paclitaxel for the treatment of patients with early-stage triple-negative breast cancer – A single-arm phase II trial (NeoImmunoboost, AGO-B-041)",Fasching P.A.,2023,European Journal of Cancer
Endothelium-dependent relaxation is impaired in Schlager hypertensive (BPH/2J) mice by region-specific mechanisms in conductance and resistance arteries,Jelinic M.,2023,Life Sciences
Radiotherapy and olaparib in combination for carcinoma of the oesophagus: A phase I study,Sheikh H.,2023,Clinical and Translational Radiation Oncology
"Sex differences in the relationship between hepatic steatosis, mood and anxiety disorders",Goulart A.C.,2023,Journal of Psychosomatic Research
Transient high salt intake causes epigenetic changes and leads to persistent inflammatory activation to produce “salt memory”,Liao Y.,2023,Journal of Nutritional Biochemistry
Impacts of embracing 39-week elective induction across an entire labor and delivery unit,Jelks A.T.,2023,AJOG Global Reports
Association of body composition with postoperative complications after laparoscopic sleeve gastrectomy and Roux-en-Y gastric bypass,Yu X.,2023,European Journal of Radiology
Diabetes care among individuals with and without schizophrenia in three Canadian provinces: A retrospective cohort study,O'Neill B.,2023,General Hospital Psychiatry
Relationship between bisphenol A and the cardiovascular disease metabolic risk factors in American adults: A population-based study,Chen M.,2023,Chemosphere
Role of blood-borne factors in sympathoexcitation-mediated hypertension: Potential neurally mediated hypertension in preeclampsia,Issotina Zibrila A.,2023,Life Sciences
"Coronary artery fistulas as a rare cause of heart failure and ventricular arrhythmia, associated with multiple large vessel fistulas",López B.,2023,Radiology Case Reports
Iron chelation alleviates multiple pathophysiological pathways in a rat model of cardiac pressure overload,Lupu M.,2023,Free Radical Biology and Medicine
Vertebrobasilar dolichoectasia and other arterial abnormalities leading to abducens nerve palsy,Aggarwal A.,2023,Journal of Stroke and Cerebrovascular Diseases
Racial Disparity Between the Post-Procedural Outcomes Among Patients With Peripheral Artery Disease: A Systematic Review and Meta-analysis,Jaiswal V.,2023,Current Problems in Cardiology
Cardiovascular disease risk burden and cognitive impairment,Chen L.K.,2023,Archives of Gerontology and Geriatrics
Maternal occupational exposure to organic solvents and intrauterine growth in the ELFE cohort,Enderle I.,2023,Environmental Research
"Causes of death of forensic autopsy cases tested positive for COVID-19 in Tokyo Metropolis, Japan",Suzuki H.,2023,Legal Medicine
The association between antihypertensive medications and mental health outcomes among Syrian war refugees with stress and hypertension,Gammoh O.,2023,Journal of Psychosomatic Research
Cardioembolic stroke with hemorrhagic transformation in atrial fibrillation patients on anticoagulant therapy: A case report,Wulandari W.,2023,Radiology Case Reports
Early humoral response to COVID-19 vaccination in patients living with obesity and diabetes in France. The COVPOP OBEDIAB study with results from the ANRS0001S COV-POPART cohort,Gaborit B.,2023,Metabolism: Clinical and Experimental
Characteristics and Outcomes of Patients Undergoing Surgical Management of Hidradenitis Suppurativa: An ACS-NSQIP Data Analysis,Panayi A.C.,2023,Advances in Wound Care
The association between provider encouragement and sodium consumption behaviors,Li S.,2023,Patient Education and Counseling
Cardiovascular diseases and ageing in India: A propensity score matching analysis of the effects of various risk factors,B G.,2023,Current Problems in Cardiology
"Risk of type 2 diabetes mellitus between adolescents with antidepressant-resistant and antidepressant-responsive depression: A cohort study of 15,651 adolescents",Hsu J.W.,2023,Journal of Affective Disorders
Triplet attention and dual-pool contrastive learning for clinic-driven multi-label medical image classification,Zhang Y.,2023,Medical Image Analysis
Ythdf2 promotes pulmonary hypertension by suppressing Hmox1-dependent anti-inflammatory and antioxidant function in alveolar macrophages,Hu L.,2023,Redox Biology
"A comprehensive review of phytochemistry, pharmacology and clinical applications of Uncariae Ramulus Cum Uncis",Zhang Z.l.,2023,Arabian Journal of Chemistry
Simplified Geleijnse score for identifying chest pain features associated with coronary ischemia,Ding W.Y.,2023,Heart and Lung
Disease identification method based on graph features between pulse cycles,Fan L.,2023,Biomedical Signal Processing and Control
Women with preeclampsia exposed to air pollution during pregnancy: Relationship between oxidative stress and neonatal disease - Pilot study,Juan-Reyes S.S.,2023,Science of the Total Environment
An evolutionary U-shaped network for Retinal Vessel Segmentation using Binary Teaching–Learning-Based Optimization,Rajesh C.,2023,Biomedical Signal Processing and Control
Co-administration of metformin and/or glibenclamide with losartan reverse N<sup>G</sup>-nitro-L-arginine-methyl ester-streptozotocin-induced hypertensive diabetes and haemodynamic sequelae in rats,Moke E.G.,2023,Microvascular Research
Automated pupillometry in space neuroscience,Shirah B.H.,2023,Life Sciences in Space Research
The Metabolic Health Index Identifies Patients That Will Benefit From Metabolic Surgery,van Loon S.L.M.,2023,Journal of Surgical Research
Incidence and Mortality of Pediatric Abdominal Compartment Syndrome,Bozer J.,2023,Journal of Surgical Research
Coronavirus Disease 2019 and Hypertension: How Anti-hypertensive Drugs Affect COVID-19 Medications and Vice Versa,Doostkam A.,2023,Current Drug Safety
Cerebral oxygenation during cardiopulmonary exercise testing in cardiorespiratory diseases: A systematic review,Galdino G.A.M.,2023,Heart and Lung
Modification of the all-cause and cardiovascular disease related mortality risk with changes in the metabolic syndrome status: a population-based prospective cohort study in Taiwan,Lai Y.J.,2023,Diabetes and Metabolism
Reduced Apela/APJ system expression in patients with pulmonary artery hypertension secondary to chronic obstructive pulmonary disease,Hu Y.,2023,Heart and Lung
The Role of Bone Morphogenetic Protein 4 in Lung Diseases,Dong X.,2023,Current Molecular Medicine
Dietary recommendations in the prevention and treatment of osteoporosis,Biver E.,2023,Joint Bone Spine
Efficacy and safety of Ciprofol for procedural sedation and anesthesia in non-operating room settings,Zhong J.,2023,Journal of Clinical Anesthesia
Combined femoral artery block and femoral nerve block reduces thigh tourniquet-induced hypertension,Xu F.,2023,Journal of Clinical Anesthesia
Multisystem Inflammatory Syndrome in a Newborn (MIS-N): Clinical Evidence and Neurodevelopmental Outcome,Jamali Z.,2023,Current Pediatric Reviews
Response to Letter to the Editor: The Difference in Body Type May Modify the Relationship Between Dietary Mineral Intake and Hypertension Among Korean Adults,Bae Y.J.,2023,Biological Trace Element Research
Clinical Implications of Low-grade Duodenal Eosinophilia in Functional Dyspepsia: A Prospective Real-life Study,Barreyro F.J.,2023,Journal of Clinical Gastroenterology
Canagliflozin ameliorates epithelial-mesenchymal transition in high-salt diet-induced hypertensive renal injury through restoration of sirtuin 3 expression and the reduction of oxidative stress,Wang Z.,2023,Biochemical and Biophysical Research Communications
Association between primary care electrocardiogram markers and Alzheimer's disease,Isaksen J.L.,2023,Journal of the Neurological Sciences
Integrated network pharmacology and molecular docking analyses of the mechanisms underlying the antihypertensive effects of lotusine,Zhan Q.,2023,European Journal of Pharmacology
"Nonlinear relationship between pulse pressure and risk of cognitive impairment: A 4-year community-based cohort study in Xi'an, China",Zhou R.,2023,Journal of the Neurological Sciences
Mechanical thrombectomy for acute large vessel occlusion stroke beyond 24 h,Pandhi A.,2023,Journal of the Neurological Sciences
Chronic administration of catalase inhibitor attenuates hypertension in renovascular hypertensive rats,Lauar M.R.,2023,Life Sciences
Ethanol consumption favors pro-contractile phenotype of perivascular adipose tissue: A role for interleukin-6,Simplicio J.A.,2023,Life Sciences
Agreement of Proximal Thoracic Aorta Size by Two-Dimensional Transthoracic Echocardiography and Magnetic Resonance Angiography,Agdamag A.C.,2023,American Journal of Cardiology
Pulmonary endarterectomy in chronic thromboembolic pulmonary hypertension: Relationship between treated branches and outcome,D'Armini A.M.,2023,International Journal of Cardiology
Achievement of the ESC recommendations for secondary prevention of cardiovascular risk factors in high-risk patients with type 2 diabetes: A real-world national cohort analysis,Salem A.M.,2023,International Journal of Cardiology
Pre- and postnatal particulate matter exposure and blood pressure in children and adolescents: A systematic review and meta-analysis,Liu Y.,2023,Environmental Research
Exposure to Volatile Organic Compounds Is Associated with Hypertension in Black Adults: The Jackson Heart Study,McGraw K.E.,2023,Environmental Research
Association of occupational exposure to polycyclic aromatic hydrocarbons in workers with hypertension from a northeastern Chinese petrochemical industrial area,Sun Y.,2023,Environmental Pollution
Medical machine learning based on multiobjective evolutionary algorithm using learning decomposition,Wang M.,2023,Expert Systems with Applications
"Feasibility and tolerability of sintilimab plus anlotinib as the second-line therapy for patients with advanced biliary tract cancers: An open-label, single-arm, phase II clinical trial",Jin S.,2023,International Journal of Cancer
"Linkage of Metabolic Disorders, Endothelial Dysfunction and NOS3 (rs2070744) and GNB3 (rs5443) Genes Polymorphisms in Hypertensive Patients",Sydorchuk A.,2023,Biointerface Research in Applied Chemistry
Effects of uteroplacental insufficiency on cardiac development in growth-restricted newborn rats,Chou H.C.,2023,Journal of Developmental Origins of Health and Disease
"Health-related quality of life, medical resource use and physical function in patients with diabetes mellitus and depression: A cross-sectional analysis from the National Health and Nutrition Examination Survey",Hsieh H.M.,2023,Journal of Affective Disorders
Associations of healthy lifestyle with depression and post-depression dementia: A prospective cohort study,Xu C.,2023,Journal of Affective Disorders
Associations between residential greenness and the predicted 10-year risk for atherosclerosis cardiovascular disease among Chinese adults,Yu W.,2023,Science of the Total Environment
Chai-Gui Decoction and its representative components ameliorate spontaneous hypertension rats by modulating lipid metabolism and gut microbiota,Zhu H.,2023,Journal of Ethnopharmacology
Role of cardiopulmonary exercise test in early diagnosis of pulmonary hypertension in scleroderma patients,Sánchez-Aguilera Sánchez-Paulete P.,2023,Medicina Clinica
Angiotensinogen in Sex and Hypertension: New Insights From the Multi-Ethnic Study of Atherosclerosis (MESA),Daugherty A.,2023,Journal of the American College of Cardiology
Blood Levels of Angiotensinogen and Hypertension in the Multi-Ethnic Study of Atherosclerosis (MESA),Trainor P.J.,2023,Journal of the American College of Cardiology
Management of blood pressure in pregnancy: New perspectives from the CHAP trial,Holliman K.D.,2023,Current Opinion in Obstetrics and Gynecology
"Excessive daytime sleepiness, but not sleep apnea, sleep duration or insomnia, was associated with poor adherence to anti-hypertensive treatment: The ELSA-Brasil study",Aielo A.N.,2023,Sleep Medicine
"Gastrointestinal Bleeding in Children: Current Management, Controversies, and Advances",Novak I.,2023,Gastrointestinal Endoscopy Clinics of North America
The association of dietary approach to stop hypertension (DASH) diet with hospitalization risk in patients with COVID-19,Zamanian A.,2023,Clinical Nutrition Open Science
"""Idiopathic"" intracranial hypertension: An update from neurointerventional research for clinicians",Fargen K.M.,2023,Cephalalgia : an international journal of headache
Longer time in blood pressure target range improves cardiovascular outcomes among patients with Type 2 diabetes: A secondary analysis of a randomized clinical trial,Chen K.Y.,2023,Diabetes Research and Clinical Practice
Skin disorders and interstitial lung disease: Part II—The spectrum of cutaneous diseases with lung disease association,Ouchene L.,2023,Journal of the American Academy of Dermatology
"Skin disorders and interstitial lung disease: Part I—Screening, diagnosis, and therapeutic principles",Motamedi M.,2023,Journal of the American Academy of Dermatology
Using Adult Ambulatory Blood Pressure Thresholds in Youth: Impact of Nocturnal Hypertension,Lyon S.M.,2023,Hypertension
Microcirculation and Physical Exercise in Hypertension,De Ciuceis C.,2023,Hypertension
Hypertension and Cardiovascular Disease Risk among Individuals with Versus Without HIV,Siddiqui M.,2023,Hypertension
Vascular Smooth Muscle TRPV4 (Transient Receptor Potential Vanilloid Family Member 4) Channels Regulate Vasoconstriction and Blood Pressure in Obesity,Zhu Y.,2023,Hypertension
Real-world long-term effects on blood pressure and other cardiovascular risk factors for patients in digital therapeutics,Willis M.,2023,Blood Pressure Monitoring
Sex Differences in Associations between Socioeconomic Status and Incident Hypertension among Chinese Adults,Ma H.,2023,Hypertension
Body Position and Orthostatic Hypotension in Hypertensive Adults: Results from the Syst-Eur Trial,Grobman B.,2023,Hypertension
Hypertension Correlates with Stronger Blood Flow Pulsatility in Small Perforating Cerebral Arteries Assessed with 7 Tesla Magnetic Resonance Imaging,Van Den Kerkhof M.,2023,Hypertension
Combined Statin and Glucocorticoid Therapy for the Safer Treatment of Preterm Birth,Kane A.D.,2023,Hypertension
Pathophysiology of the Nondipping Blood Pressure Pattern,Huart J.,2023,Hypertension
A new risk factor for predicting stroke in patients with atrial fibrillation: morning blood pressure surge,Gorcan A.,2023,Blood Pressure Monitoring
Established and Emerging Cancer Therapies and Cardiovascular System: Focus on Hypertension - Mechanisms and Mitigation,Butel-Simoes L.E.,2023,Hypertension
HyperChildNET: A European Network Moving Forward in the Field of Pediatric Hypertension,Lurbe E.,2023,Hypertension
Studies in Zebrafish and Rat Models Support Dual Blockade of EP2 and EP4 (Prostaglandin E<inf>2</inf>Receptors Type 2 and 4) for Renoprotection in Glomerular Hyperfiltration and Albuminuria,Kourpa A.,2023,Hypertension
Burden of Hypertensive Crisis in Patients with End-Stage Kidney Disease on Maintenance Dialysis: Insights from United States Renal Data System Database,Pothuru S.,2023,Hypertension
Short-term effects of transcatheter aortic valve replacement on blood pressure and cardiac function in elderly patients with severe aortic stenosis,Aoyama R.,2023,Blood Pressure Monitoring
Hypothalamic Oxytocin Neuron Activation Attenuates Intermittent Hypoxia-Induced Hypertension and Cardiac Dysfunction in an Animal Model of Sleep Apnea,Rodriguez J.,2023,Hypertension
Catheter-Based Renal Denervation: 9-Year Follow-Up Data on Safety and Blood Pressure Reduction in Patients with Resistant Hypertension,Sesa-Ashton G.,2023,Hypertension
The association between frontal QRS-T angle and reverse dipper status in newly diagnosed hypertensive patients,Karakayali M.,2023,Blood Pressure Monitoring
(Re)modeling high-salt diet-induced hypertension in mice,Power G.,2023,American journal of physiology. Heart and circulatory physiology
"High-salt diet augments systolic blood pressure and induces arterial dysfunction in outbred, genetically diverse mice",Zheng X.,2023,American journal of physiology. Heart and circulatory physiology
Editorial overview: Multiscale and integrative regulators of cardiac muscle and matrix remodeling,Davis J.,2023,Current Opinion in Physiology
Man with Bilateral Lower Limbs Numbness,Chen H.C.,2023,Annals of Emergency Medicine
Late parastomal evisceration: A case report of a rare complication following loop ileostomy for an obstructing rectal cancer,Izwan S.,2023,International Journal of Surgery Case Reports
Renal Transplantation and Renovascular Hypertension,Goldfarb D.A.,2023,Journal of Urology
"Polypharmacy is differentially associated with 20-year mortality among community-dwelling elderly women and men: The Israel Glucose Intolerance, Obesity and Hypertension cohort study",Orenstein L.,2023,Mechanisms of Ageing and Development
Clinical Complications and Their Management,Bou-Fakhredin R.,2023,Hematology/Oncology Clinics of North America
Novel mechanism of increased preeclampsia risk after kidney donation,Enninga E.A.L.,2023,Kidney International
"Recurrent Lower Abdominal Pain, Altered Bowel Habits, and Malaise: Conservative or Surgical Approach to a Common Disorder",Morris A.M.,2023,Gastroenterology
Impact of ramucirumab pharmacokinetics in combination with docetaxel on the efficacy and survival in patients with advanced non-small cell lung cancer,Akagi K.,2023,Lung Cancer
A Severe Case of Hypokalemic Metabolic Alkalosis: A Quiz,Fernandes A.,2023,American Journal of Kidney Diseases
A Mysterious Case of Abdominal Pain,Elangovan A.,2023,Gastroenterology
Zeroing a Transducer on an External Ventricular Drain,Malloy R.,2023,Journal of Neuroscience Nursing
Evaluation of Growth Rates for Small Renal Masses in Elderly Patients Undergoing Active Surveillance,Alam R.,2023,European Urology Open Science
Alternative forms of portal vein revascularization in liver transplant recipients with complex portal vein thrombosis,Fundora Y.,2023,Journal of Hepatology
"Racial, ethnic, and gender differences in the association between higher state minimum wages and health and mental well-being in US adults with low educational attainment",Buszkiewicz J.H.,2023,Social Science and Medicine
Potential causal links between long-term ambient particulate matter exposure and cardiovascular mortality: New evidence from a large community-based cohort in South China,Zhang Y.,2023,Ecotoxicology and Environmental Safety
Estimates of 10-year risk of cardiovascular death and adherence to cardiovascular risk factor management in Danish patients investigated for obstructive sleep apnea,Højager A.,2023,Sleep Medicine
Rare fatal effect of combined use of sildenafil and alcohol leading to Cerebrovascular Accident,Pandit J.N.,2023,Journal of Forensic and Legal Medicine
Osteolytic lesions: Multiple myeloma or prostate cancer?,Devaraj A.,2023,Radiology Case Reports
A case of peri‑stomal ectopic variceal bleeding in a patient with decompensated cirrhosis treated with TIPS placement,Iannone G.,2023,Clinics and Research in Hepatology and Gastroenterology
Stagnating rates of blood pressure control in Australia: insights from opportunistic screening of 10 046 participants of the May Measurement Month campaigns,Carnagarin R.,2023,Journal of Hypertension
Major adverse cardiac events and cardiovascular toxicity with PARP inhibitors-based therapy for solid tumors: a systematic review and safety meta-analysis,Palazzo A.,2023,ESMO Open
Sex-specific associations of reservoir-excess pressure parameters with age and subclinical vascular remodeling,Gimblet C.J.,2023,Journal of Hypertension
"Health football beats them all: subgroup analysis of the 3F (Fit&amp;Fun with Football) study on white-coat hypertension, sustained hypertension, dippers, nondippers, and on pharmacologically un(treated) arterial hypertension",Schrader B.,2023,Journal of Hypertension
Analyzing various factors in the association between exercise and arterial stiffness in older Veterans,Gawash A.,2023,Journal of Hypertension
Association between lifetime cannabis use and arterial stiffness in a middle-aged general population,Vallée A.,2023,Journal of Hypertension
Sleep irregularity and the association with hypertension and blood pressure levels: the ELSA-Brasil study,Parise B.K.,2023,Journal of Hypertension
The relationship between arginine vasopressin gene polymorphisms and plasma copeptin and hypertensive disorders of pregnancy: a nested case-control study,Sun Y.,2023,Journal of Hypertension
Relative prognostic importance of aortic and brachial blood pressures for cardiovascular and mortality outcomes in patients with resistant hypertension and diabetes: a two cohorts prospective study,Cardoso C.R.L.,2023,Journal of Hypertension
Prevalence and clinical characteristics of renovascular hypertension associated with fibromuscular dysplasia in China,Kang Y.Y.,2023,Journal of Hypertension
"The effect of age, sex and BMI on the aldosterone-to-renin ratio in essential hypertensive individuals",Alnazer R.M.,2023,Journal of Hypertension
"Blood pressure variability: methodological aspects, clinical relevance and practical indications for management - a European Society of Hypertension position paper <sup>∗</sup>",Parati G.,2023,Journal of Hypertension
Biomechanics models predict increasing smooth muscle tone as a novel therapeutic target for central arterial dysfunction in hypertension,Pewowaruk R.J.,2023,Journal of Hypertension
Frequency and characterization of CTEPH and CTEPD according to the mPAP threshold &gt; 20 mm Hg: Retrospective analysis from data of a prospective PE aftercare program,Held M.,2023,Respiratory Medicine
"Telehealth Use, Care Continuity, and Quality: Diabetes and Hypertension Care in Community Health Centers Before and During the COVID-19 Pandemic",Tierney A.A.,2023,Medical Care
Addressing diagnostic inertia following incidental adrenal mass discovery in patients with hypertension,Woods A.P.,2023,Journal of Hypertension
State of ambulatory hypertension education in U.S. internal medicine residency programs: a needs assessment survey,Gallagher B.D.,2023,Journal of Hypertension
Patient-level and system-level determinants of stroke fatality across 16 large hospitals in Ghana and Nigeria: a prospective cohort study,Sarfo F.S.,2023,The Lancet Global Health
Hyperkalemia by eplerenone or esaxerenone in the presence or absence of clarithromycin in hypertensive patients: a retrospective observational cohort study,Hirai T.,2023,Journal of Hypertension
Enhanced Identification of Hispanic Ethnicity Using Clinical Data: A Study in the Largest Integrated United States Health Care System,Ochoa-Allemant P.,2023,Medical Care
Transcription factor AP-2 gamma/Krüppel-like factor 10 axis is involved in miR-3656-related dysfunction of endothelial cells in hypertension,Ren Y.,2023,Journal of Hypertension
Severe COVID-19 outcomes by cardiovascular risk profile in England in 2020: a population-based cohort study,Warren-Gash C.,2023,The Lancet Regional Health - Europe
Impact of the “39-week rule” on adverse pregnancy outcomes: a statewide analysis,Cochrane A.C.,2023,American Journal of Obstetrics and Gynecology MFM
Aerobic exercise capacity is normal in obesity with or without metabolic syndrome,Deboeck G.,2023,Respiratory Medicine
Collagen type III glomerulopathy in a tumour nephrectomy specimen: beware of a coincidental medical kidney disease,Miyauchi J.T.,2023,Pathology
Groove pancreatitis due to periampullary gangliocytic paraganglioma with lymph node metastasis,Liao X.,2023,Pathology
Na/K-ATPase signaling tonically inhibits sodium reabsorption in the renal proximal tubule,Mukherji S.T.,2023,FASEB journal : official publication of the Federation of American Societies for Experimental Biology
SARS-CoV-2 neutralizing antibody therapies: an early retrospective cohort study of 26 hospitalized patients treated with bamlanivimab or casirivimab/imdevimab,Heller M.,2023,International Journal of Infectious Diseases
Histone deacetylase inhibitors synergize with sildenafil to suppress purine metabolism and proliferation in pulmonary hypertension,Zhang H.,2023,Vascular Pharmacology
Long non-coding RNAs: The growth controller of vascular smooth muscle cells in cardiovascular diseases,Xun M.,2023,International Journal of Biochemistry and Cell Biology
The role of myeloid-derived immunosuppressive cells in cardiovascular disease,Li Q.,2023,International Immunopharmacology
A prediction model on incident ESKD among individuals with T2D and CKD,Lin Y.,2023,Journal of Diabetes and its Complications
An optimized method for retrograde labelling and quantification of rabbit retinal ganglion cells,Wang Q.,2023,Experimental Eye Research
Serum exosomes derived from spontaneously hypertensive rats induce cardiac hypertrophy in vitro and in vivo by increasing autocrine release of angiotensin II in cardiomyocytes,Yu J.,2023,Biochemical Pharmacology
A pilot trial of Thymalfasin (Ta1) to prevent covid-19 infection and morbidities in renal dialysis patients: Preliminary report,Tuthill C.W.,2023,International Immunopharmacology
Nutritional and inflammatory peripheral blood markers for risk assessment of chronic subdural hematoma: a case-control study,Zhu B.,2023,Clinical Neurology and Neurosurgery
Worsening tricuspid regurgitation after ICD implantation is rather due to transvenous lead than natural progression,Breeman K.T.N.,2023,International Journal of Cardiology
Progression of blood-borne viruses through bloodstream: A comparative mathematical study,Ram D.,2023,Computer Methods and Programs in Biomedicine
Inhibiting B cell activating factor attenuates preeclamptic symptoms in placental ischemic rats,Herrock O.,2023,American Journal of Reproductive Immunology
Lenvatinib plus pembrolizumab a new effective combination of targeted agents,Perez-Fidalgo J.A.,2023,ESMO Open
"Epidemiology of hypertension among adults in Addis Ababa, Ethiopia",Mekonene M.,2023,Preventive Medicine Reports
PET/CT Manifestations of a Case of Penicilliosis Marneffei Misdiagnosed as Lung Cancer,Cheng Y.,2023,Clinical Nuclear Medicine
Construction and evaluation of networks among multiple postoperative complications,Shen Y.,2023,Computer Methods and Programs in Biomedicine
Novel Depiction of Collateral Flow in Chronic Thromboembolic Pulmonary Hypertension Using 4D Dynamic <sup>82</sup>Rb PET/CT,Dixon J.T.,2023,Clinical Nuclear Medicine
Long-term outcomes of acute kidney injury in children,Schuermans A.,2023,Current Opinion in Pediatrics
Management of acute severe hypertension in youth: from the philosophical to the practical,Giammattei V.C.,2023,Current Opinion in Pediatrics
Less than ideal cardiovascular health among adults is associated with experiencing adverse childhood events: BRFSS 2019,Hayes D.K.,2023,Preventive Medicine
Association of high-sensitivity troponin T with outcomes in asymptomatic non-severe aortic stenosis: a post-hoc substudy of the SEAS trial,Hadziselimovic E.,2023,eClinicalMedicine
Isometric Resistance Training to Manage Hypertension: Systematic Review and Meta-analysis,Baffour-Awuah B.,2023,Current Hypertension Reports
Incidence of new-onset in-hospital and persistent diabetes in COVID-19 patients: comparison with influenza,Lu J.Y.,2023,eBioMedicine
Recurrence of hepatocellular carcinoma in noncirrhotic patients with nonalcoholic fatty liver disease versus hepatitis B infection,Lee J.,2023,European Journal of Gastroenterology and Hepatology
Acute kidney injury development and impact on clinical and economic outcomes in patients with cirrhosis: an observational cohort study over a 10-year period,Alshogran O.Y.,2023,European Journal of Gastroenterology and Hepatology
Robotic-assisted gynecologic surgery associated tympanic membrane perforation: A report of two cases and review of the literature,Swartz A.Z.,2023,Gynecologic Oncology Reports
Cardiac and Kidney Adverse Effects of HIF Prolyl-Hydroxylase Inhibitors for Anemia in Patients With CKD Not Receiving Dialysis: A Systematic Review and Meta-analysis,Zheng Q.,2023,American Journal of Kidney Diseases
Hypertensive Emergencies: Common Presentations and Pharmacological Interventions,El Hussein M.T.,2023,Critical Care Nursing Quarterly
Synergism of amlodipine and telmisartan or candesartan on blood pressure reduction by using SynergyFinder 3.0 and probability sum test in vivo,Xia T.,2023,Pharmacology research &amp; perspectives
The modified 5-item frailty index determines the length of hospital stay and accompanies with mortality rate in patients with bone and implant-associated infections after trauma and orthopedic surgery,Erne F.,2023,Injury
Machine learning to identifying patients with pulmonary hypertension: Hope or hype?,Angriman F.,2023,International Journal of Cardiology
Sunitinib versus imatinib dose escalation after failure of imatinib standard dose in patients with advanced Gastrointestinal stromal tumors – a real-world multi-center study,Huang S.,2023,Translational Oncology
Robot-Assisted Percutaneous Lag Screw Osteosynthesis for C1 Lateral Mass Fractures: Case Series and Technical Note,Niu H.G.,2023,World Neurosurgery
Neonatal systemic hypertension across the PHIS database: An update,AlMaazmi A.,2023,International Journal of Cardiology
Clinical significance of measuring hepatic venous pressure gradient on transjugular liver biopsy for patients with pre-cirrhotic bridging fibrosis liver disease,Vu T.,2023,Clinical Imaging
Epidemiology of geriatric patients presenting to emergency departments in Europe: EGERS study,Karamercan M.A.,2023,European Journal of Emergency Medicine
Midazolam versus morphine in acute cardiogenic pulmonary edema patients with and without atrial fibrillation: Findings from the MIMO trial,Domínguez-Rodríguez A.,2023,European Journal of Emergency Medicine
Emergency medical service utilization and timely treatment among acute ischemic stroke patients in Beijing from 2018 to 2021,Ding K.,2023,European Journal of Emergency Medicine
Contribution of amniocentesis in fetuses small for gestational age without other sonographic signs,Labaye S.,2023,Journal of Gynecology Obstetrics and Human Reproduction
FP and EP2 prostanoid receptor agonist drugs and aqueous humor outflow devices for treating ocular hypertension and glaucoma,Sharif N.A.,2023,Experimental Eye Research
"The three facets of the SARS-CoV-2 pandemic during the first two waves in the northern, central, and southern Italy",Buscemi S.,2023,Journal of Infection and Public Health
Thymosin ß4 and MRTF-A mitigate vessel regression despite cardiovascular risk factors,Kupatt C.,2023,International Immunopharmacology
An Analysis of Telehealth in the Outpatient Management of Atrial Fibrillation During the COVID-19 Pandemic,Shatla I.,2023,American Journal of Cardiology
Effect of remdesivir on mortality and the need for mechanical ventilation among hospitalized patients with COVID-19: real-world data from a resource-limited country,Metchurtchlishvili R.,2023,International Journal of Infectious Diseases
CTRP1: A novel player in cardiovascular and metabolic diseases,Wang Y.,2023,Cytokine
"Darolutamide for non-metastatic castration-resistant prostate cancer: Efficacy, safety, and clinical perspectives of use",Yang C.K.,2023,Journal of the Formosan Medical Association
Salt-sensitive hypertension after reversal of unilateral ureteral obstruction,Imig J.D.,2023,Biochemical Pharmacology
Ileal Conduit Versus Orthotopic Neobladder Urinary Diversion in Robot-assisted Radical Cystectomy: Results from a Multi-institutional Series,Tappero S.,2023,European Urology Open Science
Core-shell lipid-polymeric nanoparticles for enhanced oral bioavailability and antihypertensive efficacy of KY5 peptide,Yuan J.,2023,Chinese Chemical Letters
The mechanism and treatment of targeted anti-tumour drugs induced cardiotoxicity,Zhang X.,2023,International Immunopharmacology
