title,authors,year,source
Increased Thoracic Fluid as the Most Distinctive Cardiovascular Hemodynamic Alteration in Men with Prolactinoma,Jurek A.,2022,Nutrients
Oh NO! Loss of PHD2 leads to “radical” changes in the lung vasculature,Ormiston M.L.,2022,European Respiratory Journal
Pilot safety evaluation of doxorubicin chemotherapy combined with non-specific immunotherapy (Immunocidin®) for canine splenic hemangiosarcoma,Musser M.L.,2022,PLoS ONE
Primer on the Differential Diagnosis and Workup for Transthyretin Cardiac Amyloidosis,Sperry B.W.,2022,American Journal of Cardiology
Acute Coronary Syndrome: Unravelling the Biology to Identify New Therapies,Tucker B.,2022,Cells
"Food Peptides, Gut Microbiota Modulation, and Antihypertensive Effects",Tsafack P.B.,2022,Molecules
"Pre-Existing Diabetes Mellitus, Hypertension and KidneyDisease as Risk Factors of Pre-Eclampsia: A Disease of Theories and Its Association with Genetic Polymorphism",Alanazi A.S.,2022,International Journal of Environmental Research and Public Health
SARS-CoV-2/COVID-19: Clinical Course Among Subjects HIV-1-Infected in Sao Paulo,Monteiro M.A.,2022,Current HIV Research
Dead Bodybuilders Speaking from the Heart: An Analysis of Autopsy Reports of Bodybuilders That Died Prematurely,Escalante G.,2022,Journal of Functional Morphology and Kinesiology
Predictive value of cerebral collaterals on CT angiography on the outcome of patients with acute anterior ischemic stroke receiving thrombolysis treatment,Darwish E.S.,2022,"Egyptian Journal of Neurology, Psychiatry and Neurosurgery"
Safety and Efficacy of Humanized Versus Murinized CD19 and CD22 CAR T-Cell Cocktail Therapy for Refractory/Relapsed B-Cell Lymphoma,Huang L.,2022,Cells
Health Outcomes in Women Victims of Intimate Partner Violence: A 20-Year Real-World Study,Clemente-Teixeira M.,2022,International Journal of Environmental Research and Public Health
Prognostic Factors of New-Onset Hypertension in New and Traditional Hypertension Definition in a Large Taiwanese Population Follow-up Study,Liu Y.H.,2022,International Journal of Environmental Research and Public Health
Prediction of hospital readmission of multimorbid patients using machine learning models,Lay J.L.,2022,PLoS ONE
"The Correlation of Built Environment on Hypertension, and Weight Status amongst Adolescence in Saudi Arabia",Al-Nuaim A.,2022,International Journal of Environmental Research and Public Health
Plant Plasma Membrane Proton Pump: One Protein with Multiple Functions,Michalak A.,2022,Cells
Clinical Evidence on the Potential Beneficial Effects of Probiotics and Prebiotics in Cardiovascular Disease,Pavlidou E.,2022,International Journal of Molecular Sciences
Riboflavin Intake Inversely Associated with Cardiovascular-Disease Mortality and Interacting with Folate Intake: Findings from the National Health and Nutrition Examination Survey (NHANES) 2005–2016,Li M.,2022,Nutrients
Adrenal nodules for the non-specialist: What to look out for and when to refer,Graveling A.J.,2022,Journal of the Royal College of Physicians of Edinburgh
Pre-hospital and intrahospital workflow optimization for patients with suspected ischemic stroke due to large vessel occlusion - findings from a tertiary care facility,Krebs S.,2022,BMC Neurology
"Processed Food: Nutrition, Safety, and Public Health",Albuquerque T.G.,2022,International Journal of Environmental Research and Public Health
Fatty Acid Metabolism in Endothelial Cell,Liu B.,2022,Genes
Domestic violence against pregnant women is a potential risk factor for low birthweight in full-term neonates: A population-based retrospective cohort study,Lin C.H.,2022,PLoS ONE
Lipidomic Profile Analysis of Lung Tissues Revealed Lipointoxication in Pulmonary Veno-Occlusive Disease,Khoury S.,2022,Biomolecules
"The Interaction between Occupational Stress and Smoking, Alcohol Drinking and BMI on Hypertension in Chinese Petrochemical Workers",Gu Z.,2022,International Journal of Environmental Research and Public Health
ECG for Cardiovascular Diseases Using Soft Computing Algorithms,Mathur P.,2022,Current Signal Transduction Therapy
An Evaluation of a Care Coaching and Provider Referral Intervention for Behavioral Health Needs,Placzek H.E.D.,2022,American Journal of Managed Care
"Association between Free Sugars Intake and Risk of Metabolic Syndrome in Chinese Adults: Results from the China Health and Nutrition Survey, 2000–2018",Pan F.,2022,Nutrients
The non-linear link between remnant cholesterol and diabetic retinopathy: a cross-sectional study in patients with type 2 diabetic mellitus,Pan W.,2022,BMC Endocrine Disorders
The Risk of Autoimmunity Development following mRNA COVID-19 Vaccination,Świerkot J.,2022,Viruses
Severe primary hypothyroidism presenting as polymorphic ventricular tachycardia,Mohan-Goyal B.,2022,Revista Colombiana de Cardiologia
Uricase-Deficient Larval Zebrafish with Elevated Urate Levels Demonstrate Suppressed Acute Inflammatory Response to Monosodium Urate Crystals and Prolonged Crystal Persistence,Linnerz T.,2022,Genes
"The Influence of Structural Variants of the CES1 Gene on the Pharmacokinetics of Enalapril, Presumably Due to Linkage Disequilibrium with the Intronic rs2244613",Ikonnikova A.,2022,Genes
Sedentary Behavioral Studies of Young and Middle-Aged Adults with Hypertension in the Framework of Behavioral Epidemiology: A Scoping Review,Zhang K.,2022,International Journal of Environmental Research and Public Health
Development of Post-Stroke Cognitive and Depressive Disturbances: Associations with Neurohumoral Indices,Zhanina M.Y.,2022,Current Issues in Molecular Biology
Low prevalence of high blood pressure in pregnant women in Burkina Faso: a cross-sectional study,Garanet F.,2022,BMC Pregnancy and Childbirth
Protocol for a randomized study assessing the feasibility of home-based albuminuria screening among the general population: The THOMAS study,van Mil D.,2022,PLoS ONE
Short-Term Outcome of Unilateral Inspiration-Coupled Hypoglossal Nerve Stimulation in Patients with Obstructive Sleep Apnea,Pordzik J.,2022,International Journal of Environmental Research and Public Health
High Immune Response Rate to the Fourth Boost of the BNT162b2 Vaccine against the Omicron Variants of Concern among Liver Transplant Recipients,Davidov Y.,2022,Viruses
"Multimorbidity Patterns and Their Association with Social Determinants, Mental and Physical Health during the COVID-19 Pandemic",Carretero-Bravo J.,2022,International Journal of Environmental Research and Public Health
Adaptive immune responses and cytokine immune profiles in humans following prime and boost vaccination with the SARS-CoV-2 CoronaVac vaccine,Wang C.,2022,Virology Journal
Treatment Outcomes of Intravesical Botulinum Toxin A Injections on Patients with Interstitial Cystitis/Bladder Pain Syndrome,Yu W.R.,2022,Toxins
Risk of Heart Failure between Different Metabolic States of Health and Weight: A Meta-Analysis of Cohort Studies,Wang X.,2022,Nutrients
The Circadian Syndrome Is a Significant and Stronger Predictor for Cardiovascular Disease than the Metabolic Syndrome—The NHANES Survey during 2005–2016,Shi Z.,2022,Nutrients
Receiving quality antenatal care service increases the chance of maternal use of skilled birth attendants in Ethiopia: Using a longitudinal panel survey,Mohammed S.,2022,PLoS ONE
"Weil’s Disease—Immunopathogenesis, Multiple Organ Failure, and Potential Role of Gut Microbiota",Petakh P.,2022,Biomolecules
Hepatic venous pressure gradient after balloon-occluded retrograde transvenous obliteration and liver stiffness measurement predict the prognosis of patients with gastric varices,Shirane Y.,2022,BMC Gastroenterology
Don't Miss the Boat! Determining Optimal Time of Referral for Cardiac Transplantation,Bart N.K.,2022,Heart Lung and Circulation
Socioeconomic Inequalities in the Prevalence of Non-Communicable Diseases among Older Adults in India,Khura B.,2022,Geriatrics (Switzerland)
The impact of khat chewing on heart activity and rehabilitation therapy from khat addiction in healthy khat chewers,Kassaw E.A.,2022,Scientific Reports
CDK4/6 Inhibitors as Upfront Treatment in a Patient with Breast Cancer Presenting with a Clinical Critic Situation: A Case Report and Review of the Literature,Targato G.,2022,Current Oncology
Severity and progression rate of periodontitis are associated with an increased risk of hypertension of patients attending a university clinic,Yildirim B.G.,2022,BMC Oral Health
COVID-19 Not Hypertension or Diabetes Increases the Risk of Preeclampsia among a High-Risk Population,Morris R.,2022,International Journal of Environmental Research and Public Health
Green Pit Viper Envenomations in Bangkok: A Comparison of Follow-Up Compliance and Clinical Outcomes in Older and Younger Adults,Othong R.,2022,Toxins
Posterior reversible encephalopathy syndrome following coronary angiography,Paul A.,2022,Journal of the Royal College of Physicians of Edinburgh
Biomolecules and Cardiovascular Diseases in Women,Ghinassi B.,2022,Biomolecules
Role of Adiponectin in Cardiovascular Diseases Related to Glucose and Lipid Metabolism Disorders,Han W.,2022,International Journal of Molecular Sciences
Vascular Endothelial Growth Factor and Its Soluble Receptor in Systemic Lupus Erythematosus Patients,Gómez-Bernal F.,2022,Biomolecules
Epigenomic and Other Evidence for Cannabis-Induced Aging Contextualized in a Synthetic Epidemiologic Overview of Cannabinoid-Related Teratogenesis and Cannabinoid-Related Carcinogenesis,Reece A.S.,2022,International Journal of Environmental Research and Public Health
Predictive Factors for a Successful Treatment Outcome in Patients with Different Voiding Dysfunction Subtypes Who Received Urethral Sphincter Botulinum Injection,Kao Y.L.,2022,Toxins
Latest in Cellular Pathology Research,Karamichos D.,2022,Cells
A Case of Paraplegia Treated with Cerebrospinal Fluid Drainage and Permissive Hypertension after Graft Replacement of the Ascending Aorta and the Total Aortic Arch for Acute Aortic Dissection Stanford Type A,Yamaoka M.,2022,Acta medica Okayama
Association between Retinol-Binding Protein 4 Levels and Preeclampsia: A Systematic Review and Meta-Analysis,Hamdan H.Z.,2022,Nutrients
The Nutrition Transition and the Double Burden of Malnutrition in Sub-Saharan African Countries: How Do These Countries Compare with the Recommended LANCET COMMISSION Global Diet?,Nel J.H.,2022,International Journal of Environmental Research and Public Health
Anti-SARS-CoV-2 Antibody Status at the Time of Hospital Admission and the Prognosis of Patients with COVID-19: A Prospective Observational Study,Jurenka J.,2022,Infectious Disease Reports
Surveillance of Side Effects after Two Doses of COVID-19 Vaccines among Patients with Comorbid Conditions: A Sub-Cohort Analysis from Saudi Arabia,Mallhi T.H.,2022,Medicina (Lithuania)
Four Waves of the COVID-19 Pandemic: Comparison of Clinical and Pregnancy Outcomes,Mihajlovic S.,2022,Viruses
Impact of Blood Loss on Renal Function and Interaction with Ischemia Duration after Nephron-Sparing Surgery,Buse S.,2022,Current Oncology
Prevalence of Cardiovascular Risk Factors in Middle-Aged Lithuanian Men Based on Body Mass Index and Waist Circumference Group Results from the 2006–2016 Lithuanian High Cardiovascular Risk Prevention Program,Rinkūnienė E.,2022,Medicina (Lithuania)
"Inhibition of JAK1,2 Prevents Fibrotic Remodeling of Pulmonary Vascular Bed and Improves Outcomes in the Rat Model of Chronic Thromboembolic Pulmonary Hypertension",Karpov A.A.,2022,International Journal of Molecular Sciences
Machine learning for prediction of postoperative nausea and vomiting in patients with intravenous patient-controlled analgesia,Shim J.G.,2022,PLoS ONE
An exploration of under-registration of chronic kidney disease stages 3–5 in Belgian general practices using logistic regression,Van den Wyngaert I.,2022,PLoS ONE
White Meat Consumption and Cardiometabolic Risk Factors: A Review of Recent Prospective Cohort Studies,Damigou E.,2022,Nutrients
Heat Illness Requiring Emergency Care for People Experiencing Homelessness: A Case Study Series,English T.,2022,International Journal of Environmental Research and Public Health
"Effectiveness of an Inpatient Virtual Reality-Based Pulmonary Rehabilitation Program among COVID-19 Patients on Symptoms of Anxiety, Depression and Quality of Life: Preliminary Results from a Randomized Controlled Trial",Rutkowski S.,2022,International Journal of Environmental Research and Public Health
Comorbidity and Cancer Disease Rates among Those at High-Risk for Alzheimer’s Disease: A Population Database Analysis,Valentine D.,2022,International Journal of Environmental Research and Public Health
Influenza Virus Infection during Pregnancy as a Trigger of Acute and Chronic Complications,Oseghale O.,2022,Viruses
A Phase I Study of the Non-Receptor Kinase Inhibitor Bosutinib in Combination with Pemetrexed in Patients with Selected Metastatic Solid Tumors,Karim N.A.,2022,Current Oncology
Bariatric Surgery: Psychosocial Aspects and Quality of Life,Martinelli V.,2022,International Journal of Environmental Research and Public Health
First European Society of Cardiology Cardio-Oncology Guidelines: A Big Leap Forward for an Emerging Specialty,Nolan M.T.,2022,Heart Lung and Circulation
Waist Circumference Trajectories in Relation to Blood Pressure and the Risk of Hypertension in Chinese Adults,Wang Q.,2022,Nutrients
The SOX17 phenotype in pulmonary arterial hypertension: lessons for pathobiology and clinical management,Aman J.,2022,European Respiratory Journal
Effect of echinacoside on pulmonary vascular remodeling in neonatal rats with hypoxic pulmonary hypertension based on Akt/ERK/NF-κB signaling pathway,Hu B.,2022,Chinese Traditional and Herbal Drugs
Differences in Alzheimer’s disease and cerebrovascular disease neuropathology between latent class groups of cardiovascular risk factors,Ruthirakuhan M.,2022,Alzheimer's and Dementia
Hospitalized Patients with COVID-19 Have Higher Plasma Aldosterone-Renin Ratio and Lower ACE Activity Than Controls,Parikh N.I.,2022,Journal of the Endocrine Society
"Screening, diagnosis and treatment of arterial hypertension in children and adolescents",Gamero M.A.,2022,FMC Formacion Medica Continuada en Atencion Primaria
Therapeutic effects of intravitreal implantation of Dexamethasone and Ranibizumab in the treatment of retinal vein occlusion,Shen L.,2022,International Eye Science
Hypertension and depression among medical students: is there an association?,Alhawari H.,2022,Heliyon
Pulmonary Hypertension in Mitral Valve Disease-Rheumatic Mitral Stenosis versus Organic Mitral Regurgitation: The Doppler-Echocardiographic Study Revisited,Ratanasit N.,2022,Journal of the Medical Association of Thailand
Machine-learning based MRI neuro-anatomical signatures associated with cardiovascular and metabolic risk factors,Govindarajan S.T.,2022,Alzheimer's and Dementia
Spontaneous Hemorrhage of the Thyroid Gland in a Deceased with Hypertensive Emergency Presented with Hemorrhagic Stroke: A Case Report and Literature Review,Thirati P.,2022,Journal of the Medical Association of Thailand
Variability Independent of Mean Blood Pressure as an Electronic health record-based Measure of Dementia Risk,Driver M.,2022,Alzheimer's and Dementia
Triglyceride-glucose index level and variability and outcomes in patients with acute coronary syndrome undergoing percutaneous coronary intervention: an observational cohort study,Wang Y.,2022,Lipids in Health and Disease
The Obesity Paradox in Heart Failure: Is It Still Valid in Light of New Therapies?,Fröhlich H.,2022,Cardiology (Switzerland)
Correlation between Perfusion Index and Lactate Level in Critically Ill Patients,Sereeyotin J.,2022,Journal of the Medical Association of Thailand
"Real-World Data on Potent P2Y12 Inhibition in Patients with Suspected Chronic Coronary Syndrome, Referred for Coronary Angiography",Träff E.,2022,Cardiology (Switzerland)
Prediction of Left Ventricular Reverse Remodelling: A Mini Review on Clinical Aspects,Chudý M.,2022,Cardiology (Switzerland)
The Ratio of Urine N-Terminal Pro B-Type Natriuretic Peptide to Cyclic Guanosine Monophosphate Predicts Emergency Department Visits for Heart Failure,Chen J.Y.,2022,Cardiology (Switzerland)
Precipitating Factors of Hypoglycemia in Diabetic Patients Undergoing Treatment in Taksin Hospital,Jangsiripornpakorn J.,2022,Journal of the Medical Association of Thailand
Immunomodulation and endothelial barrier protection mediate the association between oral imatinib and mortality in hospitalised COVID-19 patients,de Brabander J.,2022,European Respiratory Journal
Diabetes and hypertension are associated with elevated beta-amyloid burden: evidence from the prospective population-based Rotterdam Study,van Arendonk J.,2022,Alzheimer's and Dementia
Clinical Predictor of Urinary Protein as Adverse Event Associated with Atezolizumab plus Bevacizumab Treatment for Unresectable Hepatocellular Carcinoma,Hiraoka A.,2022,Oncology (Switzerland)
Painless Thyroiditis after Covid-19 Vaccination: A Case Report,Sribenjalak D.,2022,Journal of the Medical Association of Thailand
Safety and Pharmacokinetics of Islatravir in Individuals with Severe Renal Insufficiency,Matthews R.P.,2022,Antimicrobial Agents and Chemotherapy
Sex Disparities in the Treatment of Aortic Stenosis and Related Outcomes: An Analysis of the National Inpatient Sample,Erinne I.,2022,Cardiology (Switzerland)
Alloimmune Neutropenia in a Neonate: Case Report and Review of Literature,Prasath A.,2022,Antibodies
Risk and protective factors for dementia: epidemiological evidence and windows of opportunity,Suemoto C.K.,2022,Alzheimer's and Dementia
Clinical Outcomes of Ventricular Septal Rupture Complicating ST-Segment Elevation Myocardial Infarction: A Case Series from Siriraj Hospital and Literature Review,Towashiraporn K.,2022,Journal of the Medical Association of Thailand
Effects of Alzheimer’s Disease Risk Factors on Cerebrovascular Dynamics in Gray Matter,Kim D.,2022,Alzheimer's and Dementia
Utility of carotid ultrasound on prediction of 1- year mortality in emergency department patients with neurological deficits: A 10-year population-based cohort study,Chen C.H.,2022,PLoS ONE
Cardiovascular predictors of mortality and exacerbations in patients with COPD,Alter P.,2022,Scientific Reports
Sudden unilateral hearing loss and vertigo following isolated cerebellar hypoperfusion without infarction due to vertebral artery dissection,Kim Y.S.,2022,BMC Neurology
Multiparametric Strategy to Predict Early Disease Decompensation in Asymptomatic Severe Aortic Regurgitation,Kočková R.,2022,Circulation: Cardiovascular Imaging
Prevalence and risk factors of kidney stone disease in population aged 40–70 years old in Kharameh cohort study: a cross-sectional population-based study in southern Iran,Moftakhar L.,2022,BMC Urology
Dysphagia and associated factors among patients with acute ischemic stroke in Vietnam,Thu Hien N.T.,2022,Annals of Medicine and Surgery
Autonomic modulation by low-intensity focused ultrasound stimulation of the vagus nerve,Ji N.,2022,Journal of Neural Engineering
Hyperammonemia in a pregnant woman with citrullinemia type I: a case report and literature review,Zhou Y.,2022,BMC Pregnancy and Childbirth
Association of the magnitude of the difference in blood pressure between office and ambulatory measurements with blood pressure variability in untreated individuals,Lee Y.J.,2022,Clinical Hypertension
Endo-hepatology: The changing paradigm of endoscopic ultrasound in cirrhosis,Singh A.D.,2022,Clinical Liver Disease
Hemispheric Asymmetry on the Electroencephalogram during General Anesthesia Responsive to Blood Pressure Manipulations,Nycz B.T.,2022,Neurology International
PrImary decompressive Craniectomy in AneurySmal Subarachnoid hemOrrhage (PICASSO) trial: study protocol for a randomized controlled trial,Güresir E.,2022,Trials
"Nutritional status, health risk behaviors, and eating habits are correlated with physical activity and exercise of brazilian older hypertensive adults: a cross-sectional study",da Silva L.S.L.,2022,BMC Public Health
Anesthetic considerations for inadvertent severe hypertension in a patient with osteogenesis imperfecta during the perioperative period,Liang H.,2022,Anaesthesiologie
Prognostic Value of Left Ventricular Global Longitudinal Strain in Patients with Congenital Heart Disease,Egbe A.C.,2022,Circulation: Cardiovascular Imaging
An unexpected cause of hiccups: esophageal variceal band ligation,Durmuş M.E.,2022,Journal of Gastrointestinal and Liver Diseases
Effectiveness of selective laser trabeculoplasty and its safety on corneal endothelium in patients with primary open angle glaucoma and ocular hypertension,Gedik S.,2022,Nigerian Journal of Clinical Practice
"Long-term prognostic value of LDL-C, HDL-C, lp(a) and TG levels on cardiovascular disease incidence, by body weight status, dietary habits and lipid-lowering treatment: the ATTICA epidemiological cohort study (2002–2012)",Georgoulis M.,2022,Lipids in Health and Disease
Implementing a multisector public-private partnership to improve urban hypertension management in low-and middle- income countries,Boch J.,2022,BMC Public Health
"Effect of chewing behavior modification on food intake, appetite and satiety-related hormones: A Systematic Review",Venegas C.,2022,Revista Chilena de Nutricion
"Assessment of magnitude and spectrum of cardiovascular disease admissions and outcomes in Saint Paul Hospital Millennium Medical College, Addis Ababa: A retrospective study",Mengistu M.D.,2022,PLoS ONE
Spontaneous cholecystocutaneous fistula secondary to xanthogranulomatous cholecystitis: a case report,Almayouf A.A.,2022,Journal of Medical Case Reports
"Trends and influence factors in the prevalence, intervention, and control of metabolic syndrome among US adults, 1999–2018",Yang C.,2022,BMC Geriatrics
Higher systolic blood pressure is specifically associated with better islet beta-cell function in T2DM patients with high glycemic level,Xia Z.,2022,Cardiovascular Diabetology
Rectal leiomyosarcoma as the initial phenotypic manifestation of Li–Fraumeni-like syndrome: a case report and review of the literature,Severino N.P.,2022,Journal of Medical Case Reports
Assessment of brain natriuretic peptide and copeptin as correlates of blood pressure in chronic hypertensive pregnant women,Okwor C.J.,2022,Clinical Hypertension
"Inequality in prevalence, awareness, treatment, and control of hypertension in Iran: the analysis of national households’ data",Mahdavi M.,2022,BMC Public Health
The pathogenesis and treatment of posterior reversible encephalopathy syndrome after neuromyelitis optica spectrum disorder: a case report and literature review,Yang B.,2022,BMC Neurology
Accuracy of the electronic health record’s problem list in describing multimorbidity in patients with heart failure in the emergency department,King B.L.,2022,PLoS ONE
Hospitalization and survival of solid organ transplant recipients with coronavirus disease 2019: A propensity matched cohort study,Swan J.T.,2022,PLoS ONE
Ambulatory haemodynamic-guided management reduces heart failure hospitalizations in a multicentre European heart failure cohort,Dauw J.,2022,ESC Heart Failure
"Safety and efficacy of RT234 vardenafil inhalation powder on exercise parameters in pulmonary arterial hypertension: phase II, dose-escalation study design",Benza R.L.,2022,Respiratory Research
Second trimester cytokine profiles associated with gestational diabetes and hypertensive disorders of pregnancy,Hart P.M.B.,2022,PLoS ONE
Spontaneous Coronary Artery Dissection With Systemic Lupus Erythematosus,Chaaban N.,2022,Ochsner Journal
Neurologic Presentations of COVID-19: A Case Series,Houjaghan A.K.,2022,Archives of Clinical Infectious Diseases
"Temporal trends of hospitalizations, comorbidity burden and in-hospital outcomes in patients admitted with asthma in the United States: Population-based study",Zghebi S.S.,2022,PLoS ONE
Hyponatremia in Patients with Heart Failure beyond the Neurohormonal Activation Associated with Reduced Cardiac Output: A Holistic Approach,Christopoulou E.,2022,Cardiology (Switzerland)
The Physician’s Role in Transitioning Older Adults Into Long-term Care Facilities,Unwin B.K.,2022,American Family Physician
The influence of patient characteristics on the alarm rate in intensive care units: a retrospective cohort study,Sinno Z.C.,2022,Scientific Reports
Personalized prediction of incident hospitalization for cardiovascular disease in patients with hypertension using machine learning,Feng Y.,2022,BMC Medical Research Methodology
Mechanism underlying vascular remodeling in relation to circulating CD34-positive cells among older Japanese men,Shimizu Y.,2022,Scientific Reports
Blood Pressure Targets in Adults With Hypertension: Guidelines From the AAFP,Arnold M.J.,2022,American Family Physician
Higher circulating Trimethylamine N-oxide levels are associated with worse severity and prognosis in pulmonary hypertension: a cohort study,Yang Y.,2022,Respiratory Research
Blood Pressure Targets in Adults With Hypertension: A Clinical Practice Guideline From the AAFP,Coles S.,2022,American Family Physician
Feasibility of edoxaban for asymptomatic cancer-associated thrombosis in Japanese patients with gastrointestinal cancer: ExCAVE study,Nakamura M.,2022,BMC Cancer
Clinical characteristics and outcome of Covid-19 illness and predictors of in-hospital mortality in Saudi Arabia,Abolfotouh M.A.,2022,BMC Infectious Diseases
Migraine epidemiology and comorbidities in Southern Israel: a clinical database study in a universal health coverage setting,Peles I.,2022,Journal of Headache and Pain
"The Mediterranean, DASH, and MIND diets and the incident of hypertension over a median follow-up of 7.4 years in the Tehran Lipid and Glucose Study",Razmpoosh E.,2022,BMC Public Health
"Lipid accumulation product, visceral adiposity index and risk of chronic kidney disease",Bullen A.L.,2022,BMC Nephrology
Association between gender-based violence and hypertension among women in the Kyrgyzstan Republic,Abba M.S.,2022,BMC Cardiovascular Disorders
A falcotentorial dural arteriovenous fistula presented as carotid cavernous fistula clinically treated by transarterial embolization: case report,Shi Y.,2022,Chinese Neurosurgical Journal
Real World Efficacy and Safety of Sofosbuvir + Velpatasvir + Voxilaprevir in Romanian Patients with Genotype 1b HCV Infection Non-reponders to DAAs Therapy,Gheorghe L.,2022,Journal of Gastrointestinal and Liver Diseases
"Early Stage and Established Hypertension in Sub-Saharan Africa: Results from Population Health Surveys in 17 Countries, 2010-2017",Shakil S.S.,2022,Circulation: Cardiovascular Quality and Outcomes
Racial Disparities in Specific Maternal Cardiovascular Outcomes,Mahmoud Z.,2022,Circulation: Cardiovascular Quality and Outcomes
Characterization of pulmonary vascular remodeling and MicroRNA-126-targets in COPD-pulmonary hypertension,Goel K.,2022,Respiratory Research
Intracranial Corkscrew Angiopathy,Lalla R.,2022,Neurology: Clinical Practice
Aging and aging-related diseases: from molecular mechanisms to interventions and treatments,Guo J.,2022,Signal Transduction and Targeted Therapy
Systematic analysis of relationships between plasma branched-chain amino acid concentrations and cardiometabolic parameters: an association and Mendelian randomization study,Doestzada M.,2022,BMC Medicine
COVID vaccine recommendations in dermatologic patients on immunosuppressive agents: Lessons learned from pandemic,Aryanian Z.,2022,Journal of Cosmetic Dermatology
Accuracy and economic evaluation of screening tests for undiagnosed COPD among hypertensive individuals in Brazil,Martins S.M.,2022,npj Primary Care Respiratory Medicine
Disulfiram attenuates hypoxia-induced pulmonary hypertension by inhibiting GSDMD cleavage and pyroptosis in HPASMCs,Hu S.,2022,Respiratory Research
"Sedation for Endoscopic Retrograde Cholangiopancreatography in Elderly Patients – the Effect of Intravenous Lidocaine Infusion. A Randomised, Double-Blind, Placebo Controlled Trial",Breazu C.,2022,Journal of Gastrointestinal and Liver Diseases
Association between lack of sexual interest and all-cause mortality in a Japanese general population: The Yamagata prospective observational study,Sakurada K.,2022,PLoS ONE
Maternal anemia and risk of adverse maternal health and birth outcomes in Bangladesh: A nationwide population-based survey,Kabir M.A.,2022,PLoS ONE
Inpatient Teleneurology Follow-up Has Comparable Outcomes to In-Person Neurology Follow-up,Zha A.M.,2022,Neurology: Clinical Practice
Extended-release naltrexone for people with alcohol use disorder on therapeutic anticoagulation: A case series,Ciraldo K.,2022,Journal of Clinical Pharmacy and Therapeutics
Physical Functional Impairment and the Risk of Incident Mild Cognitive Impairment in an Observational Study of World Trade Center Responders,Pellecchia A.,2022,Neurology: Clinical Practice
Kinin B1 receptor blockade attenuates hepatic fibrosis and portal hypertension in chronic liver diseases in mice,Rampa D.R.,2022,Journal of Translational Medicine
Examination of Sexual Identity Differences in the Prevalence of Hypertension and Antihypertensive Medication Use among US Adults: Findings from the Behavioral Risk Factor Surveillance System,Sharma Y.,2022,Circulation: Cardiovascular Quality and Outcomes
Predicting postpartum haemorrhage: A systematic review of prognostic models,Carr B.L.,2022,Australian and New Zealand Journal of Obstetrics and Gynaecology
Hidden blood loss of minimally invasive hybrid lumbar interbody fusion: an analysis of influencing factors,Dai Z.,2022,BMC Musculoskeletal Disorders
Recurrent Out-of-Hospital Sudden Cardiac Arrest: Prevalence and Clinical Factors,Held E.P.,2022,Circulation: Arrhythmia and Electrophysiology
"Tumour necrosis factor inhibitor combined with intravenous immunoglobulin and heparin for treatment of recurrent spontaneous abortion: A two-centre, retrospective, cohort study",Jiang Y.,2022,Journal of Clinical Pharmacy and Therapeutics
The identification and verification of hub genes associated with pulmonary arterial hypertension using weighted gene co-expression network analysis,Wu W.,2022,BMC Pulmonary Medicine
Association of serum xanthine oxidase levels with hypertension: a study on Bangladeshi adults,Miah R.,2022,Scientific Reports
Calculating variant penetrance from family history of disease and average family size in population-scale data,Spargo T.P.,2022,Genome Medicine
COVID-19 vaccination and Atypical hemolytic uremic syndrome,Bouwmeester R.N.,2022,Frontiers in Immunology
Low Aspartate Aminotransferase (AST)/Alanine Aminotransferase (ALT) Ratio Associated with Increased Cardiovascular Disease and its Risk Factors in Healthy Japanese Population,Higashitani M.,2022,Journal of Gastrointestinal and Liver Diseases
Recurrent peritonitis relapse in a patient with atrial septal defect undergoing peritoneal dialysis: a case report,Wang J.,2022,BMC Nephrology
The association between time in the glucose target range and abnormal ankle-brachial index: a cross-sectional analysis,Wei Y.,2022,Cardiovascular Diabetology
An electrochemical nitric oxide generator for in-home inhalation therapy in pulmonary artery hypertension,Liu Y.,2022,BMC Medicine
Malnutrition and infection lead to poor prognosis and heavy financial burden of patients with chronic heart failure,Jia X.,2022,Frontiers in Cardiovascular Medicine
Neutralizing monoclonal antibody in patients with coronavirus disease 2019: an observational study,Liao X.,2022,Virology Journal
Addressing the Unique Social and Structural Drivers of Hypertension among Sexual Minority Adults in the United States,López Castillo H.,2022,Circulation: Cardiovascular Quality and Outcomes
Polymyalgia rheumatica presenting as sternoclavicular arthritis: a case report,Madubashini L.A.D.T.,2022,Journal of Medical Case Reports
"Undiagnosed status and associated factors of hypertension among adults living in rural of central, Ethiopia, 2020: Uncovering the hidden magnitude of hypertension",Gelassa F.R.,2022,PLoS ONE
Association of shift work with incident dementia: a community-based cohort study,Liao H.,2022,BMC Medicine
"Determinants of hypertension among diabetes patients attending selected comprehensive specialized hospitals of the Amhara Region, Ethiopia: An unmatched casecontrol study",Belew M.A.,2022,PLoS ONE
Prognosis and the Effect of De-Escalation of Antiplatelet Therapy after Nuisance Bleeding in Patients with Myocardial Infarction,Choo E.H.,2022,Circulation: Cardiovascular Interventions
Secondary Prevention of Sudden Cardiac Arrest: Challenging Our Assumptions,Kaufman E.S.,2022,Circulation: Arrhythmia and Electrophysiology
Study on the value of testing five biochemical indexes of hepatitis B in patients with hepatitis B,Wang J.,2022,Minerva Gastroenterology
