title,authors,year,source
Markers of cardiovascular disease risk in sleep-disordered breathing with or without comorbidities: the Nagahama study,Nakatsuka Y.,2021,Journal of Clinical Sleep Medicine
"Referral of adults with obstructive sleep apnea for surgical consultation: an American Academy of Sleep Medicine systematic review, meta-analysis, and GRADE assessment",Kent D.,2021,Journal of Clinical Sleep Medicine
Acute Blood Pressure Effects in Older Adults with Hypertension After Different Modalities of Exercise: An Experimental Study,Cunha R.M.,2021,Journal of Aging and Physical Activity
Does Interrupting Prolonged Sitting With 10- or 20-Min Standing Attenuate Postprandial Glycemia and Blood Pressure in Middle-Aged and Older Adults With Type 2 Diabetes?,Freire Y.A.,2021,Journal of Aging and Physical Activity
Clinical implication of the circumferential crescents lesions in immunoglobulin A nephropathy: a single-center study of Han Chinese population,Yang D.,2021,Human Pathology
The giant venous wave: Lancisi's sign,Velibey Y.,2021,Anatolian Journal of Cardiology
Dairy bioactive proteins and peptides: A narrative review,Auestad N.,2021,Nutrition Reviews
Vena cava presents endothelial dysfunction prior to thoracic aorta in heart failure: the pivotal role of nNOS uncoupling/oxidative stress,Dardi P.,2021,Clinical Science
"Tp-e/QTc ratio, SYNTAX, and GRACE score in patients who underwent coronary angiography owing to acute coronary syndrome",Yayla K.G.,2021,Anatolian Journal of Cardiology
Role of global longitudinal strain in discriminating variant forms of left ventricular hypertrophy and predicting mortality,Özer P.K.,2021,Anatolian Journal of Cardiology
Two-dimensional speckle tracking echocardiography derived post systolic shortening in patients with unstable angina and normal left ventricular systolic function,Giridharan S.,2021,Anatolian Journal of Cardiology
Combination vinblastine and palladia for high-grade and metastatic mast cell tumors in dogs,Todd J.E.,2021,Canadian Veterinary Journal
RNO3 QTL regulates vascular structure and arterial stiffness in the spontaneously hypertensive rat,Morgan E.E.,2021,Physiological Genomics
Atypical Presentation of Acute Myocardial Infarction,Shanchay M.S.S.,2021,Journal of Medicine (Bangladesh)
Myositis Caused by Trachipleistophora hominis in a Person with Human Immunodeficiency Virus: The First Case in Thailand,Buppajarntham A.,2021,Open Forum Infectious Diseases
Effects of exercise on blood lipid for patients with hypertension: A network meta-analysis,Fei X.,2021,Chinese Journal of Evidence-Based Medicine
Invited Perspective: Diabetes and Road Traffic Noise at the Most and Least Exposed Façade,Klompmaker J.O.,2021,Environmental Health Perspectives
Relationship of Choroidal Vasculature and Choriocapillaris Flow with Alterations of Salivary α-Amylase Patterns in Central Serous Chorioretinopathy,Scarinci F.,2021,Investigative Ophthalmology and Visual Science
Analysis of Microvasculature in Nonhuman Primate Macula with Acute Elevated Intraocular Pressure Using Optical Coherence Tomography Angiography,Choi M.,2021,Investigative Ophthalmology and Visual Science
Very severe aortic stenosis masquerading as acute coronary syndrome,Ghosh S.,2021,BMJ Case Reports
The STEP study: at what levels to reduce blood pressure in hypertensive patients?,Verdecchia P.,2021,Giornale Italiano di Cardiologia
"Position paper of the Italian Society of Cardiology (SIC): Technical, instrumental and reporting requirements for resting electrocardiography, ambulatory electrocardiographic monitoring according to Holter, ambulatory blood pressure monitoring in telemedicine",Curcio A.,2021,Giornale Italiano di Cardiologia
Efficacy and Safety of Dapagliflozin in Heart Failure with Reduced Ejection Fraction According to N-Terminal Pro-B-Type Natriuretic Peptide: Insights from the DAPA-HF Trial,Butt J.H.,2021,Circulation: Heart Failure
Effect of adrenocorticotropic hormone infusion on circulating sclerostin levels,Zaheer S.,2021,Endocrine Connections
Intensive Blood Pressure Lowering for Prevention of Heart Failure with Preserved and Reduced Ejection Fractions,Rethy L.,2021,Circulation: Heart Failure
Association of fibroblast growth factor 21 with metabolic syndrome and endothelial function in children: A prospective cross-sectional study on novel biomarkers,Domouzoglou E.M.,2021,Annals of Pediatric Endocrinology and Metabolism
Serum ferritin is correlated with non-alcoholic fatty liver disease in middle-aged and older patients with type 2 diabetes,Yan J.X.,2021,Endocrine Connections
"Angiopoietin-like proteins 3, 4 and 8 are linked to cardiovascular function in naïve sub-clinical and overt hypothyroid patients receiving levothyroxine therapy",El Hini S.H.,2021,Endocrine Connections
Hypertension management in chronic kidney disease,Mallamaci F.,2021,Nephrology Dialysis Transplantation
Therapeutic Plasma Exchange in Children — Experience From a Tertiary Care Center,Mazahir R.,2021,Indian Pediatrics
"Serum ferritin as a risk factor for type 2 diabetes mellitus, regulated by liver transferrin receptor 2",Zhang R.,2021,Endocrine Connections
Directly measured free and total 25-hydroxyvitamin D levels in relation to metabolic health in multi-ethnic postmenopausal females in Saudi Arabia,Alharazy S.,2021,Endocrine Connections
Effect of adrenalectomy on remission of subclinical left ventricular dysfunction in patients with pheochromocytoma: a speckle-tracking echocardiography study,Kvasnička J.,2021,Endocrine Connections
Change in ankle-brachial index and mortality among individuals with chronic kidney disease: Findings from the Chronic Renal Insufficiency Cohort Study,Dorans K.S.,2021,Nephrology Dialysis Transplantation
Effect of leisure-time physical activity in controlling hypertension: A systematic review and meta-analysis protocol,Shariful Islam M.,2021,BMJ Open
Contemporary Management of Cardiogenic Shock: A RAND Appropriateness Panel Approach,Proudfoot A.G.,2021,Circulation: Heart Failure
Multicomponent intervention to improve blood pressure management in chronic kidney disease: A protocol for a pragmatic clinical trial,Kilgallon J.L.,2021,BMJ Open
Temporal Trends and Prognosis of Physical Examination Findings in Patients with Acute Decompensated Heart Failure: The ARIC Study Community Surveillance,Kolupoti A.,2021,Circulation: Heart Failure
Post-Transplant Cardiovascular Disease,Birdwell K.A.,2021,Clinical Journal of the American Society of Nephrology
Breastfeeding Is Inversely Associated with Allostatic Load in Postpartum Women: Cross-Sectional Data from Nationally Representative US Women,Hsiao B.S.J.,2021,Journal of Nutrition
Outcomes among children and adults at risk of severe dengue in Sri Lanka: Opportunity for outpatient case management in countries with high disease burden,Bodinayake C.K.,2021,PLoS Neglected Tropical Diseases
Prospective Study of Plant-Based Dietary Patterns and Diabetes in Puerto Rican Adults,Flores A.C.,2021,Journal of Nutrition
Kidney Replacement Therapy for Patients Requiring Cardiopulmonary Bypass Support during Cardiac Surgery,Stevens J.S.,2021,Clinical Journal of the American Society of Nephrology
Confirmation of suspected anaphylaxis by measurement of serum tryptase,Rahman S.,2021,Indian Journal of Anaesthesia
A case of haemoptysis and bilateral areas of lung consolidation sparing the right lower lobe,Corcione N.,2021,Breathe
Myasthenia overlap - Report of two cases and review of literature,Manoj M.,2021,Indian Journal of Rheumatology
Adrenal insufficiency as a post-COVID-19 sequela,Katikar M.,2021,Indian Journal of Anaesthesia
"Poorer Attainment of Hemoglobin A1C, Blood Pressure and LDL-Cholesterol Goals among Younger Adults with Type 2 Diabetes",Wan K.S.,2021,Sains Malaysiana
Egg Consumption in the Context of Plant-Based Diets and Cardiometabolic Risk Factors in Adults at Risk of Type 2 Diabetes,Njike V.Y.,2021,Journal of Nutrition
Association between Tea Consumption and Hypertension Risk among Middle-Aged and Older Chinese Adults,Feng C.,2021,Journal of Nutrition
"Effect of prophylactic combination of glycopyrrolate, ondansetron, and ephedrine upon hypotension during obstetric spinal anaesthesia-A randomised controlled trial",Vadhanan P.,2021,Indian Journal of Anaesthesia
Accuracy of BP monitors used at home,No authors available,2021,Drug and therapeutics bulletin
Hypoadrenalism as the Single Presentation of Autoimmune Polyglandular Syndrome Type 1,Nasser N.H.,2021,Journal of the Endocrine Society
The Importance of Blood Pressure Variability,Grossman E.,2021,American Journal of Hypertension
Rhinovirus induced bronchiolitis and ARDS in pregnancy: A case report,Revell E.,2021,BMJ Case Reports
Occurrence of arrhythmias in women with thyroid cancer receiving suppressive doses of levothyroxine,Kaziród-Wolski K.,2021,Current Oncology
Effects of morphine on histamine release from two cell lines of canine mast cell tumor and on plasma histamine concentrations in dogs with cutaneous mast cell tumor,Curley T.L.,2021,American Journal of Veterinary Research
Effects of computerised clinical decision support systems (CDSS) on nursing and allied health professional performance and patient outcomes: A systematic review of experimental and observational studies,Mebrahtu T.F.,2021,BMJ Open
Increased risk of COVID-19-related admissions in patients with active solid organ cancer in the West Midlands region of the UK: A retrospective cohort study,Akingboye A.,2021,BMJ Open
From the Editor-in-Chief: Issue at a Glance,Schiffrin E.L.,2021,American Journal of Hypertension
African Ancestry and Uncontrolled Hypertension: Current Knowledge and Future Perspectives,Angeli F.,2021,American Journal of Hypertension
"Awareness, Knowledge, and Attitudes Toward Screening and Treatment of Masked Hypertension in Primary Care",Boyd R.,2021,American Journal of Hypertension
Evaluation of 30-Minute Office Blood Pressure in a Diverse Urban Population,Philbrick A.M.,2021,American Journal of Hypertension
Twenty-Four-Hour Blood Pressure Variability Is Associated with Lower Cognitive Performance in Young Women with a Recent History of Preeclampsia,Nuckols V.R.,2021,American Journal of Hypertension
Midlife Blood Pressure Variability and Risk of All-Cause Mortality and Cardiovascular Events during Extended Follow-up,De Havenon A.,2021,American Journal of Hypertension
African Ancestry vs. Creatine Kinase to Predict Hypertension Control: Time for a Change?,Brewster L.M.,2021,American Journal of Hypertension
Hemodynamic and Functional Correlates of Concentric vs. Eccentric LVH in a Community-Based Sample with Prevalent Volume-Dependent Hypertension,Bello H.,2021,American Journal of Hypertension
"Second-line treatment with nivolumab, cabozantinib, regorafenib, or best supportive care in patients with advanced hepatocellular carcinoma: analysis at a Hispanic-majority NCI-designated cancer center",Xia J.,2021,Journal of Gastrointestinal Oncology
Stress and Depression Are Associated with Life's Simple 7 among African Americans with Hypertension: Findings from the Jackson Heart Study,Langford A.T.,2021,American Journal of Hypertension
A First Step towards a Comprehensive Approach to Harmonic Analysis of Synchronous Peripheral Volume Pulses: A Proof-of-Concept Study,Wu H.T.,2021,Journal of Personalized Medicine
"Spontaneous baroreflex sensitivity and its association with age, sex, obesity indices and hypertension: A population study",Man T.,2021,American Journal of Hypertension
Performance of risk scores for coronary artery disease: A retrospective cohort study of patients with chest pain in urgent primary care,Kleton M.,2021,BMJ Open
Agreement between oscillometric and direct blood pressure measurements in anesthetized captive chimpanzees (Pan troglodytes),Smith C.K.,2021,American Journal of Veterinary Research
Evaluation of a Video-Assisted Patient Education Program to Reduce Blood Pressure Delivered through the Electronic Medical Record: Results of a Quality Improvement Project,Miller E.R.,2021,American Journal of Hypertension
Usefulness of metabolic score for insulin resistance index in estimating the risk of mildly reduced estimate glomerular filtration rate: A cross-sectional study of rural population in China,Wang P.,2021,BMJ Open
Current trends in reduction or elimination of the aortic impulse during stent-graft deployment and balloon moulding during thoracic endovascular aortic repair,Gottardi R.,2021,European Journal of Cardio-thoracic Surgery
Evaluation of new or repurposed treatments for COVID-19: Protocol for the phase Ib/IIa DEFINE trial platform,Gaughan E.,2021,BMJ Open
Preeclampsia and Altered Cognitive Performance: A Glimpse into the Future?,McEniery C.M.,2021,American Journal of Hypertension
Anesthetic Management of a Parturient With Double-Outlet Right Ventricle Obstruction and Pulmonary Stenosis Scheduled for Cesarean Delivery: Case Report and Review of Literature,Chowdhury A.R.,2021,AANA Journal
Association of long-Term exposure to PM 2.5 with hypertension prevalence and blood pressure in China: A cross-sectional study,Song J.,2021,BMJ Open
Association between birth in the stroke belt and late-life cognition with assessment of socioeconomic and cardiovascular risk factors: The Study of Healthy Aging in African Americans (STAR),George K.M.,2021,Alzheimer's and Dementia
EFFECT of DIFFERENT DOSES of METFORMIN TABLETS on METABOLIC SYNDROME COMPONENETS in WOMEN with TYPE 2 DIABETES MELLITUS in GORGAN (SOUTH EAST of CASPIAN SEA),Mirzaali M.,2021,Bulletin of Pharmaceutical Sciences. Assiut
"DIETARY PATTERNS and THEIR ASSOCIATION with GLYCEMIC CONTROL and RISK of GESTATIONAL DIABETES MELLITUS in GAZA STRIP, PALESTINE: A CASE-CONTROL STUDY",Wahedy K.,2021,Bulletin of Pharmaceutical Sciences. Assiut
The EMPEROR-Preserved study: end of the search for the “Phoenix” or beginning of a new season for trials in heart failure with preserved ejection fraction,Volpe M.,2021,European Heart Journal
Complications during chronic total occlusion percutaneous coronary intervention: a sign- And symptom-based approach to early diagnosis and treatment,Moroni F.,2021,Minerva Cardiology and Angiology
Maternal prenatal anxiety and depression and trajectories of cardiometabolic risk factors across childhood and adolescence: A prospective cohort study,Matvienko-Sikar K.,2021,BMJ Open
Effects of Intraoperative Dexmedetomidine Infusion on Postoperative Pain after Craniotomy: A Narrative Review,Syrous N.S.,2021,Brain Sciences
A Rare Cause of Hematuria in Children: Ebstein-Barr Virus,Yılmaz S.,2021,Cocuk Enfeksiyon Dergisi
Circulating mitochondrial DNA copy numbers represent a sensitive marker for diagnosis and monitoring of disease activity in systemic lupus erythematosus,Giaglis S.,2021,RMD Open
